date,daytotal,dailydose1,dailydose2,dailydose3,totaldose1,totaldose2,totaldose3,totaldistinctpersons,totalvaccinations,dailydose1_avg,dailydose2_avg,dailydose3_avg
2023-07-08,11.0,1.0,0.0,10.0,7935957.0,7646271.0,7123111.0,7935651.0,22125622.0,9.0,9.0,22.0
2023-07-09,1.0,1.0,0.0,0.0,7935958.0,7646271.0,7123111.0,7935652.0,22125623.0,9.0,9.0,22.0
2023-07-10,61.0,25.0,29.0,23.0,7935983.0,7646300.0,7123134.0,7935676.0,22125684.0,12.0,12.0,22.0
2023-07-11,50.0,12.0,13.0,26.0,7935995.0,7646313.0,7123160.0,7935688.0,22125734.0,11.0,12.0,20.0
2023-07-12,79.0,16.0,17.0,46.0,7936011.0,7646330.0,7123206.0,7935704.0,22125813.0,11.0,13.0,22.0
2023-07-13,38.0,17.0,7.0,15.0,7936028.0,7646337.0,7123221.0,7935721.0,22125851.0,12.0,11.0,20.0
2023-07-14,38.0,8.0,8.0,24.0,7936036.0,7646345.0,7123245.0,7935729.0,22125889.0,11.0,11.0,21.0
2023-07-15,1.0,1.0,0.0,0.0,7936037.0,7646345.0,7123245.0,7935730.0,22125890.0,11.0,11.0,19.0
2023-07-16,0.0,0.0,0.0,0.0,7936037.0,7646345.0,7123245.0,7935730.0,22125890.0,11.0,11.0,19.0
2023-07-17,39.0,12.0,11.0,16.0,7936049.0,7646356.0,7123261.0,7935742.0,22125929.0,9.0,8.0,18.0
2023-07-18,55.0,16.0,16.0,24.0,7936065.0,7646372.0,7123285.0,7935758.0,22125984.0,10.0,8.0,18.0
2023-07-19,27.0,7.0,7.0,14.0,7936072.0,7646379.0,7123299.0,7935765.0,22126011.0,9.0,7.0,13.0
2023-07-20,28.0,7.0,5.0,18.0,7936079.0,7646384.0,7123317.0,7935772.0,22126039.0,7.0,7.0,14.0
2023-07-21,47.0,15.0,12.0,20.0,7936094.0,7646396.0,7123337.0,7935787.0,22126086.0,8.0,7.0,13.0
2023-07-22,0.0,0.0,0.0,0.0,7936094.0,7646396.0,7123337.0,7935787.0,22126086.0,8.0,7.0,13.0
2023-07-23,2.0,2.0,2.0,0.0,7936096.0,7646398.0,7123337.0,7935789.0,22126088.0,8.0,8.0,13.0
2023-07-24,44.0,17.0,17.0,23.0,7936113.0,7646415.0,7123360.0,7935806.0,22126132.0,9.0,8.0,14.0
2023-07-25,31.0,4.0,9.0,19.0,7936117.0,7646424.0,7123379.0,7935810.0,22126163.0,7.0,7.0,13.0
2023-07-26,8.0,3.0,2.0,3.0,7936120.0,7646426.0,7123382.0,7935813.0,22126171.0,7.0,7.0,12.0
2023-07-27,63.0,13.0,12.0,38.0,7936133.0,7646438.0,7123420.0,7935826.0,22126234.0,8.0,8.0,15.0
2023-07-28,88.0,14.0,15.0,59.0,7936147.0,7646453.0,7123479.0,7935840.0,22126322.0,8.0,8.0,20.0
2023-07-29,5.0,1.0,1.0,3.0,7936148.0,7646454.0,7123482.0,7935841.0,22126327.0,8.0,8.0,21.0
2023-07-30,0.0,0.0,0.0,0.0,7936148.0,7646454.0,7123482.0,7935841.0,22126327.0,7.0,8.0,21.0
2023-07-31,29.0,15.0,9.0,6.0,7936163.0,7646463.0,7123488.0,7935856.0,22126356.0,7.0,7.0,18.0
2023-08-01,44.0,11.0,9.0,24.0,7936174.0,7646472.0,7123512.0,7935867.0,22126400.0,8.0,7.0,19.0
2023-08-02,32.0,9.0,7.0,17.0,7936183.0,7646479.0,7123529.0,7935876.0,22126432.0,9.0,8.0,21.0
2023-08-03,39.0,11.0,6.0,22.0,7936194.0,7646485.0,7123551.0,7935887.0,22126471.0,9.0,7.0,19.0
2023-08-04,27.0,9.0,9.0,7.0,7936203.0,7646494.0,7123558.0,7935896.0,22126498.0,8.0,6.0,11.0
2023-08-05,2.0,1.0,1.0,0.0,7936204.0,7646495.0,7123558.0,7935897.0,22126500.0,8.0,6.0,11.0
2023-08-06,0.0,0.0,0.0,0.0,7936204.0,7646495.0,7123558.0,7935897.0,22126500.0,8.0,6.0,11.0
2023-08-07,40.0,8.0,6.0,27.0,7936212.0,7646501.0,7123585.0,7935905.0,22126540.0,7.0,5.0,14.0
2023-08-08,43.0,14.0,8.0,23.0,7936226.0,7646509.0,7123608.0,7935918.0,22126583.0,7.0,5.0,14.0
2023-08-09,36.0,13.0,6.0,17.0,7936239.0,7646515.0,7123625.0,7935931.0,22126619.0,8.0,5.0,14.0
2023-08-10,26.0,2.0,4.0,20.0,7936241.0,7646519.0,7123645.0,7935933.0,22126645.0,7.0,5.0,13.0
2023-08-11,31.0,9.0,6.0,16.0,7936250.0,7646525.0,7123661.0,7935942.0,22126676.0,7.0,4.0,15.0
2023-08-12,2.0,2.0,0.0,0.0,7936252.0,7646525.0,7123661.0,7935944.0,22126678.0,7.0,4.0,15.0
2023-08-13,0.0,0.0,0.0,0.0,7936252.0,7646525.0,7123661.0,7935944.0,22126678.0,7.0,4.0,15.0
2023-08-14,27.0,9.0,4.0,14.0,7936261.0,7646529.0,7123675.0,7935952.0,22126705.0,7.0,4.0,13.0
2023-08-15,0.0,0.0,0.0,0.0,7936261.0,7646529.0,7123675.0,7935952.0,22126705.0,5.0,3.0,10.0
2023-08-16,9.0,3.0,0.0,6.0,7936264.0,7646529.0,7123681.0,7935955.0,22126714.0,4.0,2.0,8.0
2023-08-17,48.0,10.0,9.0,28.0,7936274.0,7646538.0,7123709.0,7935965.0,22126762.0,5.0,3.0,9.0
2023-08-18,31.0,8.0,6.0,17.0,7936282.0,7646544.0,7123726.0,7935973.0,22126793.0,5.0,3.0,9.0
2023-08-19,1.0,0.0,0.0,1.0,7936282.0,7646544.0,7123727.0,7935973.0,22126794.0,4.0,3.0,9.0
2023-08-20,12.0,0.0,0.0,12.0,7936282.0,7646544.0,7123739.0,7935973.0,22126806.0,4.0,3.0,11.0
2023-08-21,23.0,6.0,4.0,13.0,7936288.0,7646548.0,7123752.0,7935979.0,22126829.0,4.0,3.0,11.0
2023-08-22,46.0,7.0,10.0,29.0,7936295.0,7646558.0,7123781.0,7935986.0,22126875.0,5.0,4.0,15.0
2023-08-23,37.0,6.0,8.0,23.0,7936301.0,7646566.0,7123804.0,7935992.0,22126912.0,5.0,5.0,18.0
2023-08-24,25.0,3.0,2.0,20.0,7936304.0,7646568.0,7123824.0,7935995.0,22126937.0,4.0,4.0,16.0
2023-08-25,29.0,10.0,5.0,16.0,7936314.0,7646573.0,7123840.0,7936005.0,22126966.0,5.0,4.0,16.0
2023-08-26,0.0,0.0,0.0,0.0,7936314.0,7646573.0,7123840.0,7936005.0,22126966.0,5.0,4.0,16.0
2023-08-27,7.0,3.0,0.0,4.0,7936317.0,7646573.0,7123844.0,7936008.0,22126973.0,5.0,4.0,15.0
2023-08-28,28.0,7.0,7.0,14.0,7936324.0,7646580.0,7123858.0,7936015.0,22127001.0,5.0,5.0,15.0
2023-08-29,40.0,7.0,5.0,29.0,7936331.0,7646585.0,7123887.0,7936022.0,22127041.0,5.0,4.0,15.0
2023-08-30,49.0,12.0,6.0,31.0,7936343.0,7646591.0,7123918.0,7936034.0,22127090.0,6.0,4.0,16.0
2023-08-31,52.0,5.0,10.0,37.0,7936348.0,7646601.0,7123955.0,7936039.0,22127142.0,6.0,5.0,19.0
2023-09-01,19.0,5.0,3.0,11.0,7936353.0,7646604.0,7123966.0,7936044.0,22127161.0,6.0,4.0,18.0
2023-09-02,5.0,1.0,1.0,4.0,7936354.0,7646605.0,7123970.0,7936045.0,22127166.0,6.0,5.0,19.0
2023-09-03,2.0,0.0,1.0,1.0,7936354.0,7646606.0,7123971.0,7936045.0,22127168.0,5.0,5.0,18.0
2023-09-04,34.0,11.0,10.0,14.0,7936365.0,7646616.0,7123985.0,7936056.0,22127202.0,6.0,5.0,18.0
2023-09-05,48.0,9.0,3.0,36.0,7936374.0,7646619.0,7124021.0,7936065.0,22127250.0,6.0,5.0,19.0
2023-09-06,22.0,5.0,3.0,14.0,7936379.0,7646622.0,7124035.0,7936070.0,22127272.0,5.0,4.0,17.0
2023-09-07,51.0,15.0,6.0,31.0,7936394.0,7646628.0,7124066.0,7936085.0,22127323.0,7.0,4.0,16.0
2023-09-08,0.0,0.0,0.0,31.0,7936394.0,7646628.0,7124097.0,7936085.0,22127323.0,6.0,3.0,19.0
2023-09-09,3.0,1.0,1.0,1.0,7936395.0,7646629.0,7124098.0,7936089.0,22127341.0,6.0,3.0,18.0
2023-09-10,0.0,0.0,0.0,0.0,7936395.0,7646629.0,7124098.0,7936089.0,22127341.0,6.0,3.0,18.0
2023-09-11,35.0,5.0,4.0,26.0,7936400.0,7646633.0,7124124.0,7936094.0,22127376.0,5.0,2.0,20.0
2023-09-12,54.0,4.0,6.0,44.0,7936404.0,7646639.0,7124168.0,7936098.0,22127430.0,4.0,3.0,21.0
2023-09-13,37.0,8.0,6.0,23.0,7936412.0,7646645.0,7124191.0,7936106.0,22127467.0,5.0,3.0,22.0
2023-09-14,52.0,12.0,5.0,35.0,7936424.0,7646650.0,7124226.0,7936118.0,22127519.0,4.0,3.0,23.0
2023-09-15,32.0,9.0,6.0,17.0,7936433.0,7646656.0,7124243.0,7936127.0,22127551.0,6.0,4.0,21.0
2023-09-16,9.0,2.0,2.0,6.0,7936435.0,7646658.0,7124249.0,7936129.0,22127560.0,6.0,4.0,22.0
2023-09-17,5.0,2.0,2.0,1.0,7936437.0,7646660.0,7124250.0,7936131.0,22127565.0,6.0,4.0,22.0
2023-09-18,58.0,11.0,7.0,40.0,7936448.0,7646667.0,7124290.0,7936142.0,22127623.0,7.0,5.0,24.0
2023-09-19,75.0,8.0,8.0,59.0,7936456.0,7646675.0,7124349.0,7936150.0,22127698.0,7.0,5.0,26.0
2023-09-20,48.0,8.0,6.0,34.0,7936464.0,7646681.0,7124383.0,7936158.0,22127746.0,7.0,5.0,27.0
2023-09-21,81.0,12.0,6.0,64.0,7936476.0,7646687.0,7124447.0,7936170.0,22127827.0,7.0,5.0,32.0
2023-09-22,57.0,5.0,7.0,46.0,7936481.0,7646694.0,7124493.0,7936175.0,22127884.0,7.0,5.0,36.0
2023-09-23,4.0,0.0,1.0,3.0,7936481.0,7646695.0,7124496.0,7936175.0,22127888.0,7.0,5.0,35.0
2023-09-24,8.0,4.0,1.0,3.0,7936485.0,7646696.0,7124499.0,7936179.0,22127896.0,7.0,5.0,36.0
2023-09-25,46.0,9.0,9.0,28.0,7936494.0,7646705.0,7124527.0,7936188.0,22127942.0,7.0,5.0,34.0
2023-09-26,72.0,10.0,3.0,60.0,7936504.0,7646708.0,7124587.0,7936198.0,22128014.0,7.0,5.0,34.0
2023-09-27,53.0,4.0,3.0,46.0,7936508.0,7646711.0,7124633.0,7936202.0,22128067.0,6.0,4.0,36.0
2023-09-28,91.0,9.0,6.0,76.0,7936517.0,7646717.0,7124709.0,7936211.0,22128158.0,6.0,4.0,37.0
2023-09-29,72.0,19.0,12.0,41.0,7936536.0,7646729.0,7124750.0,7936230.0,22128230.0,8.0,5.0,37.0
2023-09-30,3.0,0.0,1.0,2.0,7936536.0,7646730.0,7124752.0,7936230.0,22128233.0,8.0,5.0,37.0
2023-10-01,0.0,0.0,0.0,0.0,7936536.0,7646730.0,7124752.0,7936230.0,22128233.0,7.0,5.0,36.0
2023-10-02,82.0,14.0,11.0,57.0,7936550.0,7646741.0,7124809.0,7936244.0,22128315.0,8.0,5.0,40.0
2023-10-03,88.0,5.0,2.0,81.0,7936555.0,7646743.0,7124890.0,7936249.0,22128403.0,7.0,5.0,43.0
2023-10-04,67.0,7.0,5.0,55.0,7936562.0,7646748.0,7124945.0,7936256.0,22128470.0,8.0,5.0,45.0
2023-10-05,128.0,10.0,9.0,109.0,7936572.0,7646757.0,7125054.0,7936266.0,22128598.0,8.0,6.0,49.0
2023-10-06,40.0,7.0,6.0,27.0,7936579.0,7646763.0,7125081.0,7936273.0,22128638.0,6.0,5.0,47.0
2023-10-07,0.0,0.0,0.0,0.0,7936579.0,7646763.0,7125081.0,7936273.0,22128638.0,6.0,5.0,47.0
2023-10-08,10.0,1.0,1.0,8.0,7936580.0,7646764.0,7125089.0,7936274.0,22128648.0,6.0,5.0,48.0
2023-10-09,59.0,10.0,12.0,39.0,7936590.0,7646776.0,7125128.0,7936284.0,22128707.0,6.0,5.0,46.0
2023-10-10,66.0,7.0,12.0,47.0,7936597.0,7646788.0,7125175.0,7936291.0,22128773.0,6.0,6.0,41.0
2023-10-11,33.0,11.0,5.0,17.0,7936608.0,7646793.0,7125192.0,7936302.0,22128806.0,7.0,6.0,35.0
2023-10-12,41.0,4.0,3.0,34.0,7936612.0,7646796.0,7125226.0,7936306.0,22128847.0,6.0,6.0,25.0
2023-10-13,18.0,4.0,4.0,10.0,7936616.0,7646800.0,7125236.0,7936310.0,22128865.0,5.0,5.0,22.0
2023-10-14,1.0,0.0,0.0,1.0,7936616.0,7646800.0,7125237.0,7936310.0,22128866.0,5.0,5.0,22.0
2023-10-15,0.0,0.0,0.0,0.0,7936616.0,7646800.0,7125237.0,7936310.0,22128866.0,5.0,5.0,21.0
2023-10-16,75.0,2.0,2.0,71.0,7936618.0,7646802.0,7125308.0,7936312.0,22128941.0,4.0,4.0,26.0
2023-10-17,784.0,8.0,6.0,770.0,7936626.0,7646808.0,7126078.0,7936320.0,22129725.0,4.0,3.0,129.0
2023-10-18,1189.0,13.0,6.0,1171.0,7936639.0,7646814.0,7127249.0,7936333.0,22130914.0,4.0,3.0,294.0
2023-10-19,2921.0,14.0,13.0,2894.0,7936653.0,7646827.0,7130143.0,7936347.0,22133835.0,6.0,4.0,702.0
2023-10-20,1171.0,8.0,4.0,1159.0,7936661.0,7646831.0,7131302.0,7936355.0,22135006.0,6.0,4.0,867.0
2023-10-21,31.0,0.0,2.0,29.0,7936661.0,7646833.0,7131331.0,7936355.0,22135037.0,6.0,5.0,871.0
2023-10-22,6.0,0.0,0.0,6.0,7936661.0,7646833.0,7131337.0,7936355.0,22135043.0,6.0,5.0,871.0
2023-10-23,1883.0,11.0,3.0,1869.0,7936672.0,7646836.0,7133206.0,7936366.0,22136926.0,8.0,5.0,1128.0
2023-10-24,3554.0,19.0,7.0,3528.0,7936691.0,7646843.0,7136734.0,7936385.0,22140480.0,9.0,5.0,1522.0
2023-10-25,1735.0,13.0,5.0,1716.0,7936704.0,7646848.0,7138450.0,7936398.0,22142215.0,9.0,5.0,1600.0
2023-10-26,3920.0,13.0,4.0,3903.0,7936717.0,7646852.0,7142353.0,7936411.0,22146135.0,9.0,4.0,1744.0
2023-10-27,1589.0,4.0,2.0,1583.0,7936721.0,7646854.0,7143936.0,7936415.0,22147724.0,9.0,3.0,1805.0
2023-10-28,29.0,0.0,1.0,28.0,7936721.0,7646855.0,7143964.0,7936415.0,22147753.0,9.0,3.0,1805.0
2023-10-29,8.0,0.0,0.0,8.0,7936721.0,7646855.0,7143972.0,7936415.0,22147761.0,9.0,3.0,1805.0
2023-10-30,2147.0,7.0,4.0,2136.0,7936728.0,7646859.0,7146108.0,7936422.0,22149908.0,8.0,3.0,1843.0
2023-10-31,4372.0,25.0,6.0,4341.0,7936753.0,7646865.0,7150449.0,7936447.0,22154280.0,9.0,3.0,1959.0
2023-11-01,2345.0,9.0,4.0,2332.0,7936762.0,7646869.0,7152781.0,7936456.0,22156625.0,8.0,3.0,2047.0
2023-11-02,4365.0,22.0,5.0,4338.0,7936784.0,7646874.0,7157119.0,7936478.0,22160990.0,10.0,3.0,2109.0
2023-11-03,2349.0,19.0,5.0,2325.0,7936803.0,7646879.0,7159444.0,7936497.0,22163339.0,12.0,4.0,2215.0
2023-11-04,285.0,2.0,1.0,282.0,7936805.0,7646880.0,7159726.0,7936499.0,22163624.0,12.0,4.0,2252.0
2023-11-05,0.0,0.0,0.0,0.0,7936805.0,7646880.0,7159726.0,7936499.0,22163624.0,12.0,4.0,2251.0
2023-11-06,2241.0,13.0,2.0,2226.0,7936818.0,7646882.0,7161952.0,7936512.0,22165865.0,13.0,3.0,2263.0
2023-11-07,4154.0,18.0,13.0,4123.0,7936836.0,7646895.0,7166075.0,7936530.0,22170019.0,12.0,4.0,2232.0
2023-11-08,2457.0,17.0,10.0,2430.0,7936853.0,7646905.0,7168505.0,7936547.0,22172476.0,13.0,5.0,2246.0
2023-11-09,5288.0,26.0,9.0,5253.0,7936879.0,7646914.0,7173758.0,7936573.0,22177764.0,14.0,6.0,2377.0
2023-11-10,3310.0,19.0,8.0,3283.0,7936898.0,7646922.0,7177041.0,7936592.0,22181074.0,14.0,6.0,2514.0
2023-11-11,297.0,2.0,2.0,293.0,7936900.0,7646924.0,7177334.0,7936594.0,22181371.0,14.0,6.0,2515.0
2023-11-12,13.0,0.0,0.0,13.0,7936900.0,7646924.0,7177347.0,7936594.0,22181384.0,14.0,6.0,2517.0
2023-11-13,2386.0,11.0,3.0,2372.0,7936911.0,7646927.0,7179719.0,7936605.0,22183770.0,13.0,6.0,2538.0
2023-11-14,5865.0,21.0,13.0,5831.0,7936932.0,7646940.0,7185550.0,7936626.0,22189635.0,14.0,6.0,2782.0
2023-11-15,2994.0,14.0,3.0,2978.0,7936946.0,7646943.0,7188528.0,7936640.0,22192629.0,13.0,5.0,2860.0
2023-11-16,5104.0,14.0,8.0,5081.0,7936960.0,7646951.0,7193609.0,7936654.0,22197733.0,12.0,5.0,2836.0
2023-11-17,3017.0,15.0,5.0,2997.0,7936975.0,7646956.0,7196606.0,7936669.0,22200750.0,11.0,5.0,2795.0
2023-11-18,266.0,0.0,3.0,263.0,7936975.0,7646959.0,7196869.0,7936669.0,22201016.0,11.0,5.0,2791.0
2023-11-19,11.0,0.0,3.0,8.0,7936975.0,7646962.0,7196877.0,7936669.0,22201027.0,11.0,5.0,2790.0
2023-11-20,2372.0,20.0,10.0,2342.0,7936995.0,7646972.0,7199219.0,7936689.0,22203399.0,12.0,6.0,2786.0
2023-11-21,5233.0,23.0,5.0,5205.0,7937018.0,7646977.0,7204424.0,7936712.0,22208632.0,12.0,5.0,2696.0
2023-11-22,2688.0,13.0,6.0,2669.0,7937031.0,7646983.0,7207093.0,7936725.0,22211320.0,12.0,6.0,2652.0
2023-11-23,5065.0,21.0,5.0,5039.0,7937052.0,7646988.0,7212132.0,7936746.0,22216385.0,13.0,5.0,2646.0
2023-11-24,3223.0,15.0,9.0,3200.0,7937067.0,7646997.0,7215332.0,7936761.0,22219608.0,13.0,6.0,2675.0
2023-11-25,311.0,2.0,0.0,309.0,7937069.0,7646997.0,7215641.0,7936763.0,22219919.0,13.0,5.0,2682.0
2023-11-26,9.0,0.0,0.0,9.0,7937069.0,7646997.0,7215650.0,7936763.0,22219928.0,13.0,5.0,2682.0
2023-11-27,2388.0,9.0,6.0,2373.0,7937078.0,7647003.0,7218023.0,7936772.0,22222316.0,12.0,4.0,2686.0
2023-11-28,5298.0,22.0,5.0,5271.0,7937100.0,7647008.0,7223294.0,7936794.0,22227614.0,12.0,4.0,2696.0
2023-11-29,2590.0,14.0,2.0,2574.0,7937114.0,7647010.0,7225868.0,7936808.0,22230204.0,12.0,4.0,2682.0
2023-11-30,4970.0,10.0,2.0,4959.0,7937124.0,7647012.0,7230827.0,7936818.0,22235174.0,10.0,3.0,2671.0
2023-12-01,2663.0,16.0,6.0,2642.0,7937140.0,7647018.0,7233469.0,7936833.0,22237837.0,10.0,3.0,2591.0
2023-12-02,53.0,1.0,0.0,52.0,7937141.0,7647018.0,7233521.0,7936834.0,22237890.0,10.0,3.0,2554.0
2023-12-03,4.0,0.0,0.0,4.0,7937141.0,7647018.0,7233525.0,7936834.0,22237894.0,10.0,3.0,2554.0
2023-12-04,2280.0,12.0,8.0,2259.0,7937153.0,7647026.0,7235784.0,7936846.0,22240174.0,11.0,3.0,2537.0
2023-12-05,5120.0,12.0,1.0,5107.0,7937165.0,7647027.0,7240891.0,7936858.0,22245294.0,9.0,3.0,2514.0
2023-12-06,2282.0,8.0,2.0,2272.0,7937173.0,7647029.0,7243163.0,7936866.0,22247576.0,8.0,3.0,2471.0
2023-12-07,5101.0,22.0,9.0,5070.0,7937195.0,7647038.0,7248233.0,7936888.0,22252677.0,10.0,4.0,2487.0
2023-12-08,3133.0,10.0,1.0,3122.0,7937205.0,7647039.0,7251355.0,7936898.0,22255810.0,9.0,3.0,2555.0
2023-12-09,369.0,2.0,1.0,366.0,7937207.0,7647040.0,7251721.0,7936900.0,22256179.0,9.0,3.0,2600.0
2023-12-10,8.0,0.0,0.0,8.0,7937207.0,7647040.0,7251729.0,7936900.0,22256187.0,9.0,3.0,2601.0
2023-12-11,2533.0,9.0,2.0,2522.0,7937216.0,7647042.0,7254251.0,7936909.0,22258720.0,9.0,2.0,2638.0
2023-12-12,5062.0,12.0,6.0,5044.0,7937228.0,7647048.0,7259295.0,7936921.0,22263782.0,9.0,3.0,2629.0
2023-12-13,2304.0,10.0,1.0,2293.0,7937238.0,7647049.0,7261588.0,7936931.0,22266086.0,9.0,3.0,2632.0
2023-12-14,5073.0,21.0,4.0,5048.0,7937259.0,7647053.0,7266636.0,7936952.0,22271159.0,9.0,2.0,2629.0
2023-12-15,3127.0,14.0,6.0,3107.0,7937273.0,7647059.0,7269743.0,7936965.0,22274286.0,10.0,3.0,2627.0
2023-12-16,325.0,1.0,0.0,324.0,7937274.0,7647059.0,7270067.0,7936966.0,22274611.0,10.0,3.0,2621.0
2023-12-17,35.0,0.0,0.0,35.0,7937274.0,7647059.0,7270102.0,7936966.0,22274646.0,10.0,3.0,2625.0
2023-12-18,2256.0,10.0,1.0,2244.0,7937284.0,7647060.0,7272346.0,7936976.0,22276902.0,10.0,3.0,2585.0
2023-12-19,4864.0,16.0,4.0,4844.0,7937300.0,7647064.0,7277190.0,7936992.0,22281766.0,10.0,2.0,2556.0
2023-12-20,2099.0,16.0,3.0,2080.0,7937316.0,7647067.0,7279270.0,7937008.0,22283865.0,11.0,3.0,2526.0
2023-12-21,3598.0,23.0,3.0,3572.0,7937339.0,7647070.0,7282842.0,7937031.0,22287463.0,11.0,2.0,2315.0
2023-12-22,2097.0,14.0,2.0,2081.0,7937353.0,7647072.0,7284923.0,7937045.0,22289560.0,11.0,2.0,2169.0
2023-12-23,244.0,0.0,0.0,244.0,7937353.0,7647072.0,7285167.0,7937045.0,22289804.0,11.0,2.0,2157.0
2023-12-24,33.0,0.0,0.0,33.0,7937353.0,7647072.0,7285200.0,7937045.0,22289837.0,11.0,2.0,2157.0
2023-12-25,27.0,0.0,0.0,27.0,7937353.0,7647072.0,7285227.0,7937045.0,22289864.0,10.0,2.0,1840.0
2023-12-26,4.0,0.0,0.0,4.0,7937353.0,7647072.0,7285231.0,7937045.0,22289868.0,8.0,1.0,1149.0
