date,area,daytotal,totaldistinctpersons,totalvaccinations,dailydose1,dailydose2,population,percent_vaccinated
2021-05-22,ΜΥΚΟΝΟΥ,411,3465,4894,409,329,10134.0,34.19
2021-05-22,ΝΑΞΟΥ,437,6761,10606,266,242,20877.0,32.38
2021-05-22,ΝΗΣΩΝ,909,25826,43262,772,370,74651.0,34.6
2021-05-22,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,6016,150548,206579,4369,1647,529826.0,28.41
2021-05-22,ΞΑΝΘΗΣ,773,24183,36893,701,72,111222.0,21.74
2021-05-22,ΠΑΡΟΥ,270,4557,6939,232,193,14926.0,30.53
2021-05-22,ΠΕΙΡΑΙΩΣ,2157,92857,150283,1731,426,448997.0,20.68
2021-05-22,ΠΕΛΛΑΣ,1217,39263,67201,1021,196,139680.0,28.11
2021-05-22,ΠΙΕΡΙΑΣ,957,31452,51694,883,74,126698.0,24.82
2021-05-22,ΠΡΕΒΕΖΑΣ,495,18760,26544,364,131,57491.0,32.63
2021-05-22,ΡΕΘΥΜΝΟΥ,591,22451,36055,486,105,85609.0,26.23
2021-05-22,ΡΟΔΟΠΗΣ,754,24121,36482,653,101,112039.0,21.53
2021-05-22,ΡΟΔΟΥ,1464,29189,40669,1353,733,119830.0,24.36
2021-05-22,ΣΑΜΟΥ,383,8129,12237,345,196,32977.0,24.65
2021-05-22,ΣΕΡΡΩΝ,1225,39552,59441,984,241,176430.0,22.42
2021-05-22,ΣΠΟΡΑΔΩΝ,237,6384,9921,122,115,13798.0,46.27
2021-05-22,ΣΥΡΟΥ,333,7385,10294,332,266,21507.0,34.34
2021-05-22,ΤΗΝΟΥ,120,4179,5958,70,50,8636.0,48.39
2021-05-22,ΤΡΙΚΑΛΩΝ,993,34257,51632,864,129,131085.0,26.13
2021-05-22,ΦΘΙΩΤΙΔΑΣ,1185,39600,59483,1033,152,158231.0,25.03
2021-05-22,ΦΛΩΡΙΝΑΣ,444,15855,26779,355,89,51414.0,30.84
2021-05-22,ΦΩΚΙΔΑΣ,334,9861,14811,311,23,40343.0,24.44
2021-05-22,ΧΑΛΚΙΔΙΚΗΣ,902,29981,46793,768,134,107719.0,27.83
2021-05-22,ΧΑΝΙΩΝ,1563,49253,77412,1361,202,156585.0,31.45
2021-05-22,ΧΙΟΥ,581,15353,21053,508,278,52674.0,29.15
2021-05-24,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,1641,52465,72829,1359,282,210802.0,24.89
2021-05-24,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,2058,81485,121441,1541,517,502348.0,16.22
2021-05-24,ΑΝΔΡΟΥ,212,4720,6780,132,80,9221.0,51.19
2021-05-24,ΑΡΓΟΛΙΔΑΣ,806,29306,44098,690,116,97044.0,30.2
2021-05-24,ΑΡΚΑΔΙΑΣ,607,24404,35145,500,107,86685.0,28.15
2021-05-24,ΑΡΤΑΣ,480,16968,26432,448,32,67877.0,25.0
2021-05-24,ΑΧΑΪΑΣ,2845,86195,127278,2216,629,309694.0,27.83
2021-05-24,ΒΟΙΩΤΙΑΣ,1111,36874,54730,890,221,117920.0,31.27
2021-05-24,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,8999,328772,510610,5994,3010,592490.0,55.49
2021-05-24,ΓΡΕΒΕΝΩΝ,258,10185,16927,238,20,31757.0,32.07
2021-05-24,ΔΡΑΜΑΣ,648,23976,37483,579,69,98287.0,24.39
2021-05-24,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,618,23900,38898,491,127,160927.0,14.85
2021-05-24,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,6832,188819,262830,6466,366,489675.0,38.56
2021-05-24,ΕΒΡΟΥ,1184,41000,63695,968,216,147947.0,27.71
2021-05-24,ΕΥΒΟΙΑΣ,1571,53240,83043,1277,294,210815.0,25.25
2021-05-24,ΕΥΡΥΤΑΝΙΑΣ,100,4434,7329,84,16,20081.0,22.08
2021-05-24,ΖΑΚΥΝΘΟΥ,525,13501,18947,508,247,40759.0,33.12
2021-05-24,ΗΛΕΙΑΣ,1142,40677,59762,1004,138,159300.0,25.53
2021-05-24,ΗΜΑΘΙΑΣ,1044,35737,55511,892,152,140611.0,25.42
2021-05-24,ΗΡΑΚΛΕΙΟΥ,2331,83171,122142,2058,273,305490.0,27.23
2021-05-24,ΘΑΣΟΥ,174,6274,9627,171,93,13770.0,45.56
2021-05-24,ΘΕΣΠΡΩΤΙΑΣ,474,17530,29065,404,70,43587.0,40.22
2021-05-24,ΘΕΣΣΑΛΟΝΙΚΗΣ,11345,363537,575379,7904,3441,1110551.0,32.73
2021-05-24,ΘΗΡΑΣ,419,8787,12974,413,220,18883.0,46.53
2021-05-24,ΙΘΑΚΗΣ,19,1952,3584,19,0,3231.0,60.41
2021-05-24,ΙΚΑΡΙΑΣ,127,4701,7582,84,43,9882.0,47.57
2021-05-24,ΙΩΑΝΝΙΝΩΝ,1350,52141,78180,1172,178,167901.0,31.05
2021-05-24,ΚΑΒΑΛΑΣ,978,33920,51744,888,90,124917.0,27.15
2021-05-24,ΚΑΛΥΜΝΟΥ,429,10538,16421,428,215,29452.0,35.78
2021-05-24,ΚΑΡΔΙΤΣΑΣ,938,33657,48874,731,207,113544.0,29.64
2021-05-24,ΚΑΡΠΑΘΟΥ,3,3953,6327,2,1,7310.0,54.08
2021-05-24,ΚΑΣΤΟΡΙΑΣ,546,18255,29410,481,65,50322.0,36.28
2021-05-24,ΚΕΑΣ-ΚΥΘΝΟΥ,50,3108,5210,15,35,3911.0,79.47
2021-05-24,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,8801,361753,586639,7298,1503,1029520.0,35.14
2021-05-24,ΚΕΡΚΥΡΑΣ,1327,34813,50997,1190,409,104371.0,33.36
2021-05-24,ΚΕΦΑΛΛΗΝΙΑΣ,525,13425,20831,462,207,35801.0,37.5
2021-05-24,ΚΙΛΚΙΣ,536,23375,37713,463,73,80419.0,29.07
2021-05-24,ΚΟΖΑΝΗΣ,1188,41455,64880,1009,179,150196.0,27.6
2021-05-24,ΚΟΡΙΝΘΙΑΣ,1125,37598,54099,873,252,145082.0,25.91
2021-05-24,ΚΩ,464,10793,16759,420,214,34396.0,31.38
2021-05-24,ΛΑΚΩΝΙΑΣ,703,23813,35974,576,127,89138.0,26.71
2021-05-24,ΛΑΡΙΣΑΣ,2164,72770,107036,1817,347,284325.0,25.59
2021-05-24,ΛΑΣΙΘΙΟΥ,716,27817,45270,653,63,75381.0,36.9
2021-05-24,ΛΕΣΒΟΥ,805,22140,34217,753,323,86436.0,25.61
2021-05-24,ΛΕΥΚΑΔΑΣ,406,9898,14388,359,237,23693.0,41.78
2021-05-24,ΛΗΜΝΟΥ,286,6466,9395,275,110,17262.0,37.46
2021-05-24,ΜΑΓΝΗΣΙΑΣ,1812,51442,76802,1595,217,190010.0,27.07
2021-05-24,ΜΕΣΣΗΝΙΑΣ,1262,44637,66681,1158,104,159954.0,27.91
2021-05-24,ΜΗΛΟΥ,39,7240,11474,31,8,9932.0,72.9
2021-05-24,ΜΥΚΟΝΟΥ,295,3758,5189,293,214,10134.0,37.08
2021-05-24,ΝΑΞΟΥ,556,7091,11162,330,321,20877.0,33.97
2021-05-24,ΝΗΣΩΝ,985,26664,44247,838,434,74651.0,35.72
2021-05-24,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,6346,155185,212925,4637,1709,529826.0,29.29
2021-05-24,ΞΑΝΘΗΣ,721,24816,37614,633,88,111222.0,22.31
2021-05-24,ΠΑΡΟΥ,298,4824,7237,267,220,14926.0,32.32
2021-05-24,ΠΕΙΡΑΙΩΣ,2136,94475,152419,1618,518,448997.0,21.04
2021-05-24,ΠΕΛΛΑΣ,1253,40344,68454,1081,172,139680.0,28.88
2021-05-24,ΠΙΕΡΙΑΣ,956,32300,52650,848,108,126698.0,25.49
2021-05-24,ΠΡΕΒΕΖΑΣ,500,19126,27044,366,134,57491.0,33.27
2021-05-24,ΡΕΘΥΜΝΟΥ,623,22960,36678,509,114,85609.0,26.82
2021-05-24,ΡΟΔΟΠΗΣ,804,24857,37286,736,68,112039.0,22.19
2021-05-24,ΡΟΔΟΥ,1304,30380,41973,1191,663,119830.0,25.35
2021-05-24,ΣΑΜΟΥ,384,8472,12621,343,188,32977.0,25.69
2021-05-24,ΣΕΡΡΩΝ,1165,40495,60606,943,222,176430.0,22.95
2021-05-24,ΣΠΟΡΑΔΩΝ,191,6504,10112,120,71,13798.0,47.14
2021-05-24,ΣΥΡΟΥ,415,7771,10709,386,309,21507.0,36.13
2021-05-24,ΤΗΝΟΥ,338,4464,6296,285,53,8636.0,51.69
2021-05-24,ΤΡΙΚΑΛΩΝ,991,35101,52623,844,147,131085.0,26.78
2021-05-24,ΦΘΙΩΤΙΔΑΣ,1253,40669,60736,1069,184,158231.0,25.7
2021-05-24,ΦΛΩΡΙΝΑΣ,458,16242,27237,387,71,51414.0,31.59
2021-05-24,ΦΩΚΙΔΑΣ,308,10169,15119,308,0,40343.0,25.21
2021-05-24,ΧΑΛΚΙΔΙΚΗΣ,882,30736,47675,755,127,107719.0,28.53
2021-05-24,ΧΑΝΙΩΝ,1526,50629,78938,1376,150,156585.0,32.33
2021-05-24,ΧΙΟΥ,621,15901,21674,548,316,52674.0,30.19
2021-05-25,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,1269,53479,74098,1014,255,210802.0,25.37
2021-05-25,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,1857,82843,123298,1358,499,502348.0,16.49
2021-05-25,ΑΝΔΡΟΥ,227,4871,7007,151,76,9221.0,52.83
2021-05-25,ΑΡΓΟΛΙΔΑΣ,770,29931,44868,625,145,97044.0,30.84
2021-05-25,ΑΡΚΑΔΙΑΣ,604,24873,35749,469,135,86685.0,28.69
2021-05-25,ΑΡΤΑΣ,405,17353,26837,385,20,67877.0,25.57
2021-05-25,ΑΧΑΪΑΣ,2725,88310,130003,2115,610,309694.0,28.52
2021-05-25,ΒΟΙΩΤΙΑΣ,1046,37705,55776,831,215,117920.0,31.98
2021-05-25,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,8584,334466,519194,5696,2899,592490.0,56.45
2021-05-25,ΓΡΕΒΕΝΩΝ,279,10436,17206,251,28,31757.0,32.86
2021-05-25,ΔΡΑΜΑΣ,624,24525,38107,549,75,98287.0,24.95
2021-05-25,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,594,24344,39492,444,150,160927.0,15.13
2021-05-25,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,6600,194941,269430,6122,478,489675.0,39.81
2021-05-25,ΕΒΡΟΥ,1097,41930,64792,930,167,147947.0,28.34
2021-05-25,ΕΥΒΟΙΑΣ,1436,54461,84479,1221,215,210815.0,25.83
2021-05-25,ΕΥΡΥΤΑΝΙΑΣ,87,4505,7416,71,16,20081.0,22.43
2021-05-25,ΖΑΚΥΝΘΟΥ,428,13897,19375,396,162,40759.0,34.1
2021-05-25,ΗΛΕΙΑΣ,1090,41647,60852,970,120,159300.0,26.14
2021-05-25,ΗΜΑΘΙΑΣ,993,36560,56504,823,170,140611.0,26.0
2021-05-25,ΗΡΑΚΛΕΙΟΥ,2293,85112,124435,1941,352,305490.0,27.86
2021-05-25,ΘΑΣΟΥ,166,6435,9793,161,102,13770.0,46.73
2021-05-25,ΘΕΣΠΡΩΤΙΑΣ,473,17910,29538,380,93,43587.0,41.09
2021-05-25,ΘΕΣΣΑΛΟΝΙΚΗΣ,11314,371388,586693,7851,3463,1110551.0,33.44
2021-05-25,ΘΗΡΑΣ,502,9285,13476,498,285,18883.0,49.17
2021-05-25,ΙΘΑΚΗΣ,0,1952,3584,0,0,3231.0,60.41
2021-05-25,ΙΚΑΡΙΑΣ,78,4748,7660,47,31,9882.0,48.05
2021-05-25,ΙΩΑΝΝΙΝΩΝ,1308,53218,79488,1077,231,167901.0,31.7
2021-05-25,ΚΑΒΑΛΑΣ,945,34740,52689,820,125,124917.0,27.81
2021-05-25,ΚΑΛΥΜΝΟΥ,355,10886,16776,348,162,29452.0,36.96
2021-05-25,ΚΑΡΔΙΤΣΑΣ,947,34375,49821,718,229,113544.0,30.27
2021-05-25,ΚΑΡΠΑΘΟΥ,72,3953,6399,0,72,7310.0,54.08
2021-05-25,ΚΑΣΤΟΡΙΑΣ,512,18688,29922,433,79,50322.0,37.14
2021-05-25,ΚΕΑΣ-ΚΥΘΝΟΥ,54,3111,5264,3,51,3911.0,79.54
2021-05-25,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,8578,368632,595217,6879,1699,1029520.0,35.81
2021-05-25,ΚΕΡΚΥΡΑΣ,1157,35877,52154,1064,347,104371.0,34.37
2021-05-25,ΚΕΦΑΛΛΗΝΙΑΣ,527,13862,21358,437,246,35801.0,38.72
2021-05-25,ΚΙΛΚΙΣ,492,23786,38205,411,81,80419.0,29.58
2021-05-25,ΚΟΖΑΝΗΣ,1074,42378,65954,923,151,150196.0,28.22
2021-05-25,ΚΟΡΙΝΘΙΑΣ,1084,38474,55183,876,208,145082.0,26.52
2021-05-25,ΚΩ,417,11147,17176,354,208,34396.0,32.41
2021-05-25,ΛΑΚΩΝΙΑΣ,678,24350,36652,537,141,89138.0,27.32
2021-05-25,ΛΑΡΙΣΑΣ,2048,74486,109084,1716,333,284325.0,26.2
2021-05-25,ΛΑΣΙΘΙΟΥ,684,28424,45954,607,77,75381.0,37.71
2021-05-25,ΛΕΣΒΟΥ,799,22858,35016,718,303,86436.0,26.44
2021-05-25,ΛΕΥΚΑΔΑΣ,387,10233,14775,335,233,23693.0,43.19
2021-05-25,ΛΗΜΝΟΥ,211,6665,9606,199,70,17262.0,38.61
2021-05-25,ΜΑΓΝΗΣΙΑΣ,1717,52972,78519,1530,187,190010.0,27.88
2021-05-25,ΜΕΣΣΗΝΙΑΣ,1252,45762,67933,1125,127,159954.0,28.61
2021-05-25,ΜΗΛΟΥ,0,7240,11474,0,0,9932.0,72.9
2021-05-25,ΜΥΚΟΝΟΥ,267,4024,5456,266,189,10134.0,39.71
2021-05-25,ΝΑΞΟΥ,321,7406,11483,315,98,20877.0,35.47
2021-05-25,ΝΗΣΩΝ,906,27429,45153,765,416,74651.0,36.74
2021-05-25,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,6056,159443,218981,4258,1798,529826.0,30.09
2021-05-25,ΞΑΝΘΗΣ,669,25400,38283,584,85,111222.0,22.84
2021-05-25,ΠΑΡΟΥ,270,5091,7507,267,189,14926.0,34.11
2021-05-25,ΠΕΙΡΑΙΩΣ,2102,95994,154521,1519,583,448997.0,21.38
2021-05-25,ΠΕΛΛΑΣ,1170,41332,69624,988,182,139680.0,29.59
2021-05-25,ΠΙΕΡΙΑΣ,951,33148,53601,848,103,126698.0,26.16
2021-05-25,ΠΡΕΒΕΖΑΣ,516,19482,27560,356,160,57491.0,33.89
2021-05-25,ΡΕΘΥΜΝΟΥ,600,23420,37278,460,140,85609.0,27.36
2021-05-25,ΡΟΔΟΠΗΣ,756,25529,38042,672,84,112039.0,22.79
2021-05-25,ΡΟΔΟΥ,1604,31920,43577,1540,890,119830.0,26.64
2021-05-25,ΣΑΜΟΥ,374,8807,12995,335,169,32977.0,26.71
2021-05-25,ΣΕΡΡΩΝ,1236,41480,61842,985,251,176430.0,23.51
2021-05-25,ΣΠΟΡΑΔΩΝ,214,6642,10326,138,76,13798.0,48.14
2021-05-25,ΣΥΡΟΥ,409,8162,11118,391,298,21507.0,37.95
2021-05-25,ΤΗΝΟΥ,114,4512,6410,48,66,8636.0,52.25
2021-05-25,ΤΡΙΚΑΛΩΝ,977,35917,53600,816,161,131085.0,27.4
2021-05-25,ΦΘΙΩΤΙΔΑΣ,1177,41697,61913,1028,149,158231.0,26.35
2021-05-25,ΦΛΩΡΙΝΑΣ,331,16497,27568,255,76,51414.0,32.09
2021-05-25,ΦΩΚΙΔΑΣ,280,10435,15399,266,14,40343.0,25.87
2021-05-25,ΧΑΛΚΙΔΙΚΗΣ,879,31485,48554,749,130,107719.0,29.23
2021-05-25,ΧΑΝΙΩΝ,1516,51936,80454,1307,209,156585.0,33.17
2021-05-25,ΧΙΟΥ,630,16452,22304,551,321,52674.0,31.23
2021-05-26,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,1680,54277,75778,798,882,210802.0,25.75
2021-05-26,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,1847,84072,125145,1229,618,502348.0,16.74
2021-05-26,ΑΝΔΡΟΥ,225,5034,7232,163,62,9221.0,54.59
2021-05-26,ΑΡΓΟΛΙΔΑΣ,799,30507,45667,576,223,97044.0,31.44
2021-05-26,ΑΡΚΑΔΙΑΣ,630,25170,36379,297,333,86685.0,29.04
2021-05-26,ΑΡΤΑΣ,459,17618,27296,265,194,67877.0,25.96
2021-05-26,ΑΧΑΪΑΣ,2842,90363,132845,2053,789,309694.0,29.18
2021-05-26,ΒΟΙΩΤΙΑΣ,1096,38391,56872,686,410,117920.0,32.56
2021-05-26,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9017,338396,528211,3930,5092,592490.0,57.11
2021-05-26,ΓΡΕΒΕΝΩΝ,252,10622,17458,186,66,31757.0,33.45
2021-05-26,ΔΡΑΜΑΣ,824,24975,38931,450,374,98287.0,25.41
2021-05-26,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,601,24722,40093,378,223,160927.0,15.36
2021-05-26,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,6954,198195,276384,3254,3700,489675.0,40.47
2021-05-26,ΕΒΡΟΥ,1169,42541,65961,611,558,147947.0,28.75
2021-05-26,ΕΥΒΟΙΑΣ,1531,55570,86010,1109,422,210815.0,26.36
2021-05-26,ΕΥΡΥΤΑΝΙΑΣ,93,4575,7509,70,23,20081.0,22.78
2021-05-26,ΖΑΚΥΝΘΟΥ,416,14132,19791,235,254,40759.0,34.67
2021-05-26,ΗΛΕΙΑΣ,1267,42215,62119,568,699,159300.0,26.5
2021-05-26,ΗΜΑΘΙΑΣ,1189,37235,57693,675,514,140611.0,26.48
2021-05-26,ΗΡΑΚΛΕΙΟΥ,2410,86293,126845,1181,1229,305490.0,28.25
2021-05-26,ΘΑΣΟΥ,153,6554,9946,119,131,13770.0,47.6
2021-05-26,ΘΕΣΠΡΩΤΙΑΣ,468,18256,30006,346,122,43587.0,41.88
2021-05-26,ΘΕΣΣΑΛΟΝΙΚΗΣ,11183,378774,597876,7386,3797,1110551.0,34.11
2021-05-26,ΘΗΡΑΣ,448,9683,13924,398,331,18883.0,51.28
2021-05-26,ΙΘΑΚΗΣ,4,1956,3588,4,0,3231.0,60.54
2021-05-26,ΙΚΑΡΙΑΣ,233,4898,7893,150,83,9882.0,49.56
2021-05-26,ΙΩΑΝΝΙΝΩΝ,1336,53962,80824,744,592,167901.0,32.14
2021-05-26,ΚΑΒΑΛΑΣ,989,35306,53678,566,423,124917.0,28.26
2021-05-26,ΚΑΛΥΜΝΟΥ,348,11101,17124,215,193,29452.0,37.69
2021-05-26,ΚΑΡΔΙΤΣΑΣ,972,34814,50793,439,533,113544.0,30.66
2021-05-26,ΚΑΡΠΑΘΟΥ,55,3954,6454,1,54,7310.0,54.09
2021-05-26,ΚΑΣΤΟΡΙΑΣ,472,18977,30394,289,183,50322.0,37.71
2021-05-26,ΚΕΑΣ-ΚΥΘΝΟΥ,66,3135,5330,24,42,3911.0,80.16
2021-05-26,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,8835,375285,604052,6653,2182,1029520.0,36.45
2021-05-26,ΚΕΡΚΥΡΑΣ,1271,36706,53425,829,710,104371.0,35.17
2021-05-26,ΚΕΦΑΛΛΗΝΙΑΣ,501,14203,21859,341,290,35801.0,39.67
2021-05-26,ΚΙΛΚΙΣ,511,24047,38716,261,250,80419.0,29.9
2021-05-26,ΚΟΖΑΝΗΣ,1228,43085,67182,707,521,150196.0,28.69
2021-05-26,ΚΟΡΙΝΘΙΑΣ,1127,39044,56310,570,557,145082.0,26.91
2021-05-26,ΚΩ,455,11536,17631,389,216,34396.0,33.54
2021-05-26,ΛΑΚΩΝΙΑΣ,671,24738,37323,388,283,89138.0,27.75
2021-05-26,ΛΑΡΙΣΑΣ,2117,75531,111201,1045,1072,284325.0,26.57
2021-05-26,ΛΑΣΙΘΙΟΥ,670,28945,46624,521,149,75381.0,38.4
2021-05-26,ΛΕΣΒΟΥ,663,23392,35679,534,283,86436.0,27.06
2021-05-26,ΛΕΥΚΑΔΑΣ,402,10566,15177,333,268,23693.0,44.6
2021-05-26,ΛΗΜΝΟΥ,205,6801,9811,136,107,17262.0,39.4
2021-05-26,ΜΑΓΝΗΣΙΑΣ,1817,53917,80336,945,872,190010.0,28.38
2021-05-26,ΜΕΣΣΗΝΙΑΣ,1335,46316,69268,554,781,159954.0,28.96
2021-05-26,ΜΗΛΟΥ,301,7461,11775,221,80,9932.0,75.12
2021-05-26,ΜΥΚΟΝΟΥ,278,4283,5734,259,207,10134.0,42.26
2021-05-26,ΝΑΞΟΥ,330,7662,11813,256,159,20877.0,36.7
2021-05-26,ΝΗΣΩΝ,952,28186,46105,757,463,74651.0,37.76
2021-05-26,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,6247,161848,225228,2406,3841,529826.0,30.55
2021-05-26,ΞΑΝΘΗΣ,760,25893,39043,493,267,111222.0,23.28
2021-05-26,ΠΑΡΟΥ,313,5335,7820,244,246,14926.0,35.74
2021-05-26,ΠΕΙΡΑΙΩΣ,2125,97394,156646,1400,725,448997.0,21.69
2021-05-26,ΠΕΛΛΑΣ,1176,42224,70800,892,284,139680.0,30.23
2021-05-26,ΠΙΕΡΙΑΣ,990,33877,54591,729,261,126698.0,26.74
2021-05-26,ΠΡΕΒΕΖΑΣ,480,19796,28040,314,166,57491.0,34.43
2021-05-26,ΡΕΘΥΜΝΟΥ,621,23850,37899,430,191,85609.0,27.86
2021-05-26,ΡΟΔΟΠΗΣ,819,26043,38861,514,305,112039.0,23.24
2021-05-26,ΡΟΔΟΥ,1638,33311,45215,1391,1089,119830.0,27.8
2021-05-26,ΣΑΜΟΥ,297,9039,13292,232,125,32977.0,27.41
2021-05-26,ΣΕΡΡΩΝ,1262,42133,63104,653,614,176430.0,23.88
2021-05-26,ΣΠΟΡΑΔΩΝ,175,6748,10501,106,69,13798.0,48.91
2021-05-26,ΣΥΡΟΥ,290,8447,11408,285,290,21507.0,39.28
2021-05-26,ΤΗΝΟΥ,174,4632,6584,120,54,8636.0,53.64
2021-05-26,ΤΡΙΚΑΛΩΝ,982,36475,54582,558,424,131085.0,27.83
2021-05-26,ΦΘΙΩΤΙΔΑΣ,1241,42349,63154,652,589,158231.0,26.76
2021-05-26,ΦΛΩΡΙΝΑΣ,339,16735,27907,238,101,51414.0,32.55
2021-05-26,ΦΩΚΙΔΑΣ,337,10591,15736,156,181,40343.0,26.25
2021-05-26,ΧΑΛΚΙΔΙΚΗΣ,870,31948,49424,463,407,107719.0,29.66
2021-05-26,ΧΑΝΙΩΝ,1552,52788,82006,852,700,156585.0,33.71
2021-05-26,ΧΙΟΥ,610,16908,22914,456,393,52674.0,32.1
2021-05-27,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,1618,54968,77396,691,927,210802.0,26.08
2021-05-27,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,1862,85274,127007,1202,660,502348.0,16.98
2021-05-27,ΑΝΔΡΟΥ,221,5203,7453,169,52,9221.0,56.43
2021-05-27,ΑΡΓΟΛΙΔΑΣ,787,31031,46454,524,263,97044.0,31.98
2021-05-27,ΑΡΚΑΔΙΑΣ,581,25446,36960,276,305,86685.0,29.35
2021-05-27,ΑΡΤΑΣ,441,17893,27737,275,166,67877.0,26.36
2021-05-27,ΑΧΑΪΑΣ,2855,92398,135700,2035,820,309694.0,29.84
2021-05-27,ΒΟΙΩΤΙΑΣ,1072,39045,57944,654,418,117920.0,33.11
2021-05-27,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,9173,342608,537384,4213,4961,592490.0,57.83
2021-05-27,ΓΡΕΒΕΝΩΝ,238,10803,17696,181,57,31757.0,34.02
2021-05-27,ΔΡΑΜΑΣ,748,25425,39679,450,298,98287.0,25.87
2021-05-27,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,651,25152,40744,430,221,160927.0,15.63
2021-05-27,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,7147,201273,283531,3078,4069,489675.0,41.1
2021-05-27,ΕΒΡΟΥ,1170,43152,67131,611,559,147947.0,29.17
2021-05-27,ΕΥΒΟΙΑΣ,1431,56598,87441,1028,403,210815.0,26.85
2021-05-27,ΕΥΡΥΤΑΝΙΑΣ,89,4644,7598,69,20,20081.0,23.13
2021-05-27,ΖΑΚΥΝΘΟΥ,438,14385,20229,253,286,40759.0,35.29
2021-05-27,ΗΛΕΙΑΣ,1286,42845,63405,630,656,159300.0,26.9
2021-05-27,ΗΜΑΘΙΑΣ,1106,37796,58799,561,545,140611.0,26.88
2021-05-27,ΗΡΑΚΛΕΙΟΥ,2341,87408,129186,1115,1226,305490.0,28.61
2021-05-27,ΘΑΣΟΥ,262,6760,10208,206,150,13770.0,49.09
2021-05-27,ΘΕΣΠΡΩΤΙΑΣ,477,18602,30483,346,131,43587.0,42.68
2021-05-27,ΘΕΣΣΑΛΟΝΙΚΗΣ,10894,386772,608770,7998,2896,1110551.0,34.83
2021-05-27,ΘΗΡΑΣ,473,10105,14397,422,322,18883.0,53.51
2021-05-27,ΙΘΑΚΗΣ,0,1956,3588,0,0,3231.0,60.54
2021-05-27,ΙΚΑΡΙΑΣ,118,4952,8011,54,64,9882.0,50.11
2021-05-27,ΙΩΑΝΝΙΝΩΝ,1314,54697,82138,735,579,167901.0,32.58
2021-05-27,ΚΑΒΑΛΑΣ,965,35859,54643,553,412,124917.0,28.71
2021-05-27,ΚΑΛΥΜΝΟΥ,164,11196,17288,95,107,29452.0,38.01
2021-05-27,ΚΑΡΔΙΤΣΑΣ,976,35270,51769,456,520,113544.0,31.06
2021-05-27,ΚΑΡΠΑΘΟΥ,37,3955,6491,1,36,7310.0,54.1
2021-05-27,ΚΑΣΤΟΡΙΑΣ,482,19267,30876,290,192,50322.0,38.29
2021-05-27,ΚΕΑΣ-ΚΥΘΝΟΥ,36,3136,5366,1,35,3911.0,80.18
2021-05-27,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,8636,381361,612688,6076,2560,1029520.0,37.04
2021-05-27,ΚΕΡΚΥΡΑΣ,1256,37528,54681,822,713,104371.0,35.96
2021-05-27,ΚΕΦΑΛΛΗΝΙΑΣ,458,14503,22317,300,258,35801.0,40.51
2021-05-27,ΚΙΛΚΙΣ,578,24421,39294,374,204,80419.0,30.37
2021-05-27,ΚΟΖΑΝΗΣ,1190,43767,68372,682,508,150196.0,29.14
2021-05-27,ΚΟΡΙΝΘΙΑΣ,1078,39568,57388,524,554,145082.0,27.27
2021-05-27,ΚΩ,485,11908,18116,372,303,34396.0,34.62
2021-05-27,ΛΑΚΩΝΙΑΣ,666,25119,37989,381,285,89138.0,28.18
