date,cases,deaths,stringencyIndex,icu,week,cases_7d_avg,deaths_7d_avg,icu_7d_avg
2021-08-03,3969.0,14.0,71.76,191.0,2021-08-02,2697.8571428571427,12.285714285714286,170.42857142857142
2021-08-04,2855.0,16.0,71.76,192.0,2021-08-02,2695.714285714286,12.428571428571429,177.28571428571428
2021-08-05,2787.0,13.0,71.76,192.0,2021-08-02,2709.0,13.0,182.28571428571428
2021-08-06,2924.0,22.0,71.76,191.0,2021-08-02,2720.5714285714284,14.285714285714286,186.0
2021-08-07,2746.0,10.0,71.76,198.0,2021-08-02,2719.714285714286,13.285714285714286,189.71428571428572
2021-08-08,1850.0,17.0,71.76,204.0,2021-08-02,2755.0,14.285714285714286,193.71428571428572
2021-08-09,2593.0,22.0,71.76,207.0,2021-08-09,2817.714285714286,16.285714285714285,196.42857142857142
2021-08-10,4614.0,21.0,77.31,219.0,2021-08-09,2909.8571428571427,17.285714285714285,200.42857142857142
2021-08-11,3472.0,20.0,77.31,226.0,2021-08-09,2998.0,17.857142857142858,205.28571428571428
2021-08-12,3603.0,20.0,77.31,240.0,2021-08-09,3114.5714285714284,18.857142857142858,212.14285714285714
2021-08-13,3493.0,24.0,77.31,235.0,2021-08-09,3195.8571428571427,19.142857142857142,218.42857142857142
2021-08-14,3270.0,24.0,77.31,236.0,2021-08-09,3270.714285714286,21.142857142857142,223.85714285714286
2021-08-15,1888.0,17.0,77.31,241.0,2021-08-09,3276.1428571428573,21.142857142857142,229.14285714285714
2021-08-16,2212.0,14.0,77.31,250.0,2021-08-16,3221.714285714286,20.0,235.28571428571428
2021-08-17,4412.0,16.0,77.31,258.0,2021-08-16,3192.8571428571427,19.285714285714285,240.85714285714286
2021-08-18,3437.0,25.0,77.31,282.0,2021-08-16,3187.8571428571427,20.0,248.85714285714286
2021-08-19,3273.0,20.0,77.31,286.0,2021-08-16,3140.714285714286,20.0,255.42857142857142
2021-08-20,3596.0,30.0,77.31,296.0,2021-08-16,3155.4285714285716,20.857142857142858,264.14285714285717
2021-08-21,3184.0,23.0,77.31,317.0,2021-08-16,3143.1428571428573,20.714285714285715,275.7142857142857
2021-08-22,1947.0,33.0,77.31,318.0,2021-08-16,3151.5714285714284,23.0,286.7142857142857
2021-08-23,2626.0,38.0,77.31,319.0,2021-08-23,3210.714285714286,26.428571428571427,296.57142857142856
2021-08-24,5000.0,44.0,79.17,326.0,2021-08-23,3294.714285714286,30.428571428571427,306.2857142857143
2021-08-25,3265.0,43.0,79.17,332.0,2021-08-23,3270.1428571428573,33.0,313.42857142857144
2021-08-26,3528.0,30.0,79.17,336.0,2021-08-23,3306.5714285714284,34.42857142857143,320.57142857142856
2021-08-27,3067.0,22.0,79.17,337.0,2021-08-23,3231.0,33.285714285714285,326.42857142857144
2021-08-28,3062.0,38.0,79.17,333.0,2021-08-23,3213.5714285714284,35.42857142857143,328.7142857142857
2021-08-29,1581.0,37.0,79.17,334.0,2021-08-23,3161.285714285714,36.0,331.0
2021-08-30,2343.0,20.0,79.17,338.0,2021-08-30,3120.8571428571427,33.42857142857143,333.7142857142857
2021-08-31,4306.0,35.0,79.17,344.0,2021-08-30,3021.714285714286,32.142857142857146,336.2857142857143
2021-09-01,2868.0,52.0,79.17,346.0,2021-08-30,2965.0,33.42857142857143,338.2857142857143
2021-09-02,2836.0,34.0,79.17,362.0,2021-08-30,2866.1428571428573,34.0,342.0
2021-09-03,2715.0,36.0,79.17,364.0,2021-08-30,2815.8571428571427,36.0,345.85714285714283
2021-09-04,2284.0,30.0,79.17,381.0,2021-08-30,2704.714285714286,34.857142857142854,352.7142857142857
2021-09-05,1284.0,43.0,79.17,381.0,2021-08-30,2662.285714285714,35.714285714285715,359.42857142857144
2021-09-06,1765.0,47.0,79.17,379.0,2021-09-06,2579.714285714286,39.57142857142857,365.2857142857143
2021-09-07,3442.0,38.0,79.17,388.0,2021-09-06,2456.285714285714,40.0,371.57142857142856
2021-09-08,2198.0,43.0,79.17,390.0,2021-09-06,2360.5714285714284,38.714285714285715,377.85714285714283
2021-09-09,2163.0,46.0,79.17,384.0,2021-09-06,2264.4285714285716,40.42857142857143,381.0
2021-09-10,2129.0,42.0,79.17,378.0,2021-09-06,2180.714285714286,41.285714285714285,383.0
2021-09-11,2190.0,39.0,79.17,375.0,2021-09-06,2167.285714285714,42.57142857142857,382.14285714285717
2021-09-12,1319.0,28.0,79.17,378.0,2021-09-06,2172.285714285714,40.42857142857143,381.7142857142857
2021-09-13,1608.0,54.0,79.17,379.0,2021-09-13,2149.8571428571427,41.42857142857143,381.7142857142857
2021-09-14,3590.0,45.0,79.17,369.0,2021-09-13,2171.0,42.42857142857143,379.0
2021-09-15,2406.0,43.0,79.17,364.0,2021-09-13,2200.714285714286,42.42857142857143,375.2857142857143
2021-09-16,2322.0,43.0,79.17,359.0,2021-09-13,2223.4285714285716,42.0,371.7142857142857
2021-09-17,2231.0,40.0,79.17,352.0,2021-09-13,2238.0,41.714285714285715,368.0
2021-09-18,2184.0,39.0,73.61,348.0,2021-09-13,2237.1428571428573,41.714285714285715,364.14285714285717
2021-09-19,1286.0,33.0,73.61,348.0,2021-09-13,2232.4285714285716,42.42857142857143,359.85714285714283
2021-09-20,2124.0,39.0,73.61,342.0,2021-09-20,2306.1428571428573,40.285714285714285,354.57142857142856
2021-09-21,3688.0,43.0,73.61,333.0,2021-09-20,2320.1428571428573,40.0,349.42857142857144
2021-09-22,2325.0,27.0,73.61,333.0,2021-09-20,2308.5714285714284,37.714285714285715,345.0
2021-09-23,2101.0,31.0,73.61,331.0,2021-09-20,2277.0,36.0,341.0
2021-09-24,2033.0,33.0,73.61,331.0,2021-09-20,2248.714285714286,35.0,338.0
2021-09-25,1814.0,16.0,73.61,333.0,2021-09-20,2195.8571428571427,31.714285714285715,335.85714285714283
2021-09-26,1100.0,24.0,73.61,337.0,2021-09-20,2169.285714285714,30.428571428571427,334.2857142857143
2021-09-27,2122.0,48.0,73.61,323.0,2021-09-27,2169.0,31.714285714285715,331.57142857142856
2021-09-28,3287.0,24.0,73.61,322.0,2021-09-27,2111.714285714286,29.0,330.0
2021-09-29,2157.0,44.0,73.61,323.0,2021-09-27,2087.714285714286,31.428571428571427,328.57142857142856
2021-09-30,2232.0,33.0,73.61,326.0,2021-09-27,2106.4285714285716,31.714285714285715,327.85714285714283
2021-10-01,2601.0,32.0,73.61,329.0,2021-09-27,2187.5714285714284,31.571428571428573,327.57142857142856
2021-10-02,1798.0,29.0,73.61,332.0,2021-09-27,2185.285714285714,33.42857142857143,327.42857142857144
2021-10-03,1142.0,31.0,73.61,332.0,2021-09-27,2191.285714285714,34.42857142857143,326.7142857142857
2021-10-04,2125.0,36.0,73.61,342.0,2021-10-04,2191.714285714286,32.714285714285715,329.42857142857144
2021-10-05,3084.0,35.0,73.61,334.0,2021-10-04,2162.714285714286,34.285714285714285,331.14285714285717
2021-10-06,2294.0,21.0,73.61,347.0,2021-10-04,2182.285714285714,31.0,334.57142857142856
2021-10-07,2229.0,30.0,73.61,335.0,2021-10-04,2181.8571428571427,30.571428571428573,335.85714285714283
2021-10-08,2277.0,27.0,73.61,334.0,2021-10-04,2135.5714285714284,29.857142857142858,336.57142857142856
2021-10-09,2162.0,36.0,73.61,331.0,2021-10-04,2187.5714285714284,30.857142857142858,336.42857142857144
2021-10-10,1320.0,30.0,73.61,333.0,2021-10-04,2213.0,30.714285714285715,336.57142857142856
2021-10-11,2358.0,42.0,73.61,331.0,2021-10-11,2246.285714285714,31.571428571428573,335.0
2021-10-12,3237.0,33.0,73.61,336.0,2021-10-11,2268.1428571428573,31.285714285714285,335.2857142857143
2021-10-13,2312.0,31.0,73.61,343.0,2021-10-11,2270.714285714286,32.714285714285715,334.7142857142857
2021-10-14,2572.0,48.0,73.61,347.0,2021-10-11,2319.714285714286,35.285714285714285,336.42857142857144
2021-10-15,2618.0,28.0,73.61,368.0,2021-10-11,2368.4285714285716,35.42857142857143,341.2857142857143
2021-10-16,2301.0,31.0,73.61,361.0,2021-10-11,2388.285714285714,34.714285714285715,345.57142857142856
2021-10-17,1689.0,27.0,73.61,357.0,2021-10-11,2441.0,34.285714285714285,349.0
2021-10-18,3147.0,43.0,73.61,347.0,2021-10-18,2553.714285714286,34.42857142857143,351.2857142857143
2021-10-19,3926.0,29.0,73.61,356.0,2021-10-18,2652.1428571428573,33.857142857142854,354.14285714285717
2021-10-20,3252.0,38.0,73.61,351.0,2021-10-18,2786.4285714285716,34.857142857142854,355.2857142857143
2021-10-21,3376.0,34.0,73.61,347.0,2021-10-18,2901.285714285714,32.857142857142854,355.2857142857143
2021-10-22,3541.0,36.0,73.61,348.0,2021-10-18,3033.1428571428573,34.0,352.42857142857144
2021-10-23,3155.0,43.0,73.61,353.0,2021-10-18,3155.1428571428573,35.714285714285715,351.2857142857143
2021-10-24,2075.0,30.0,73.61,365.0,2021-10-18,3210.285714285714,36.142857142857146,352.42857142857144
2021-10-25,3937.0,54.0,73.61,354.0,2021-10-25,3323.1428571428573,37.714285714285715,353.42857142857144
2021-10-26,4276.0,25.0,73.61,380.0,2021-10-25,3373.1428571428573,37.142857142857146,356.85714285714283
2021-10-27,3639.0,63.0,73.61,387.0,2021-10-25,3428.4285714285716,40.714285714285715,362.0
2021-10-28,2957.0,31.0,73.61,391.0,2021-10-25,3368.5714285714284,40.285714285714285,368.2857142857143
2021-10-29,3611.0,55.0,73.61,392.0,2021-10-25,3378.5714285714284,43.0,374.57142857142856
2021-10-30,4670.0,38.0,73.61,404.0,2021-10-25,3595.0,42.285714285714285,381.85714285714283
2021-10-31,2722.0,44.0,73.61,421.0,2021-10-25,3687.4285714285716,44.285714285714285,389.85714285714283
2021-11-01,5425.0,52.0,73.61,430.0,2021-11-01,3900.0,44.0,400.7142857142857
2021-11-02,6856.0,60.0,73.61,434.0,2021-11-01,4268.571428571428,49.0,408.42857142857144
2021-11-03,6141.0,59.0,73.61,431.0,2021-11-01,4626.0,48.42857142857143,414.7142857142857
2021-11-04,6784.0,42.0,73.61,441.0,2021-11-01,5172.714285714285,50.0,421.85714285714283
2021-11-05,6889.0,49.0,73.61,450.0,2021-11-01,5641.0,49.142857142857146,430.14285714285717
2021-11-06,6356.0,43.0,73.61,459.0,2021-11-01,5881.857142857143,49.857142857142854,438.0
2021-11-07,4283.0,52.0,73.61,470.0,2021-11-01,6104.857142857143,51.0,445.0
2021-11-08,7335.0,66.0,73.61,477.0,2021-11-08,6377.714285714285,53.0,451.7142857142857
2021-11-09,8969.0,53.0,73.61,486.0,2021-11-08,6679.571428571428,52.0,459.14285714285717
2021-11-10,7089.0,79.0,73.61,489.0,2021-11-08,6815.0,54.857142857142854,467.42857142857144
2021-11-11,6771.0,67.0,73.61,503.0,2021-11-08,6813.142857142857,58.42857142857143,476.2857142857143
2021-11-12,6832.0,56.0,73.61,508.0,2021-11-08,6805.0,59.42857142857143,484.57142857142856
2021-11-13,6132.0,70.0,73.61,530.0,2021-11-08,6773.0,63.285714285714285,494.7142857142857
2021-11-14,3842.0,80.0,73.61,536.0,2021-11-08,6710.0,67.28571428571429,504.14285714285717
2021-11-15,6950.0,72.0,73.61,551.0,2021-11-15,6655.0,68.14285714285714,514.7142857142857
2021-11-16,8364.0,85.0,73.61,547.0,2021-11-15,6568.571428571428,72.71428571428571,523.4285714285714
2021-11-17,6653.0,89.0,73.61,561.0,2021-11-15,6506.285714285715,74.14285714285714,533.7142857142857
2021-11-18,7276.0,63.0,73.61,556.0,2021-11-15,6578.428571428572,73.57142857142857,541.2857142857143
2021-11-19,7751.0,93.0,73.61,575.0,2021-11-15,6709.714285714285,78.85714285714286,550.8571428571429
2021-11-20,5944.0,69.0,73.61,594.0,2021-11-15,6682.857142857143,78.71428571428571,560.0
2021-11-21,4108.0,76.0,73.61,590.0,2021-11-15,6720.857142857143,78.14285714285714,567.7142857142857
2021-11-22,7287.0,112.0,73.61,608.0,2021-11-22,6769.0,83.85714285714286,575.8571428571429
2021-11-23,8348.0,92.0,73.61,597.0,2021-11-22,6766.714285714285,84.85714285714286,583.0
2021-11-24,7106.0,95.0,73.61,612.0,2021-11-22,6831.428571428572,85.71428571428571,590.2857142857143
2021-11-25,6561.0,81.0,73.61,621.0,2021-11-22,6729.285714285715,88.28571428571429,599.5714285714286
2021-11-26,6602.0,86.0,73.61,630.0,2021-11-22,6565.142857142857,87.28571428571429,607.4285714285714
2021-11-27,5859.0,82.0,73.61,641.0,2021-11-22,6553.0,89.14285714285714,614.1428571428571
2021-11-28,3823.0,98.0,73.61,647.0,2021-11-22,6512.285714285715,92.28571428571429,622.2857142857143
2021-11-29,6677.0,108.0,73.61,657.0,2021-11-29,6425.142857142857,91.71428571428571,629.2857142857143
2021-11-30,7720.0,90.0,73.61,664.0,2021-11-29,6335.428571428572,91.42857142857143,638.8571428571429
2021-12-01,6192.0,77.0,79.17,690.0,2021-11-29,6204.857142857143,88.85714285714286,650.0
2021-12-02,6256.0,91.0,79.17,704.0,2021-11-29,6161.285714285715,90.28571428571429,661.8571428571429
2021-12-03,6201.0,102.0,79.17,694.0,2021-11-29,6104.0,92.57142857142857,671.0
2021-12-04,5143.0,89.0,79.17,697.0,2021-11-29,6001.714285714285,93.57142857142857,679.0
2021-12-05,3526.0,79.0,79.17,715.0,2021-11-29,5959.285714285715,90.85714285714286,688.7142857142857
2021-12-06,4927.0,121.0,79.17,714.0,2021-12-06,5709.285714285715,92.71428571428571,696.8571428571429
2021-12-07,7254.0,99.0,79.17,697.0,2021-12-06,5642.714285714285,94.0,701.5714285714286
2021-12-08,5899.0,86.0,79.17,709.0,2021-12-06,5600.857142857143,95.28571428571429,704.2857142857143
2021-12-09,5513.0,81.0,79.17,708.0,2021-12-06,5494.714285714285,93.85714285714286,704.8571428571429
2021-12-10,5087.0,103.0,79.17,702.0,2021-12-06,5335.571428571428,94.0,706.0
2021-12-11,4751.0,72.0,79.17,705.0,2021-12-06,5279.571428571428,91.57142857142857,707.1428571428571
2021-12-12,3225.0,91.0,79.17,708.0,2021-12-06,5236.571428571428,93.28571428571429,706.1428571428571
2021-12-13,3829.0,97.0,79.17,709.0,2021-12-13,5079.714285714285,89.85714285714286,705.4285714285714
2021-12-14,5953.0,130.0,79.17,700.0,2021-12-13,4893.857142857143,94.28571428571429,705.8571428571429
2021-12-15,4786.0,78.0,79.17,683.0,2021-12-13,4734.857142857143,93.14285714285714,702.1428571428571
2021-12-16,4696.0,98.0,79.17,692.0,2021-12-13,4618.142857142857,95.57142857142857,699.8571428571429
2021-12-17,4761.0,85.0,79.17,684.0,2021-12-13,4571.571428571428,93.0,697.2857142857143
2021-12-18,4337.0,63.0,79.17,684.0,2021-12-13,4512.428571428572,91.71428571428571,694.2857142857143
2021-12-19,2831.0,92.0,79.17,662.0,2021-12-13,4456.142857142857,91.85714285714286,687.7142857142857
2021-12-20,3689.0,85.0,79.17,670.0,2021-12-20,4436.142857142857,90.14285714285714,682.1428571428571
2021-12-21,6542.0,79.0,79.17,661.0,2021-12-20,4520.285714285715,82.85714285714286,676.5714285714286
2021-12-22,5635.0,71.0,79.17,665.0,2021-12-20,4641.571428571428,81.85714285714286,674.0
2021-12-23,6647.0,72.0,79.17,655.0,2021-12-20,4920.285714285715,78.14285714285714,668.7142857142857
2021-12-24,7660.0,94.0,79.17,624.0,2021-12-20,5334.428571428572,79.42857142857143,660.1428571428571
2021-12-25,6590.0,58.0,79.17,617.0,2021-12-20,5656.285714285715,78.71428571428571,650.5714285714286
2021-12-26,4036.0,79.0,79.17,624.0,2021-12-20,5828.428571428572,76.85714285714286,645.1428571428571
2021-12-27,9284.0,67.0,79.17,629.0,2021-12-27,6627.714285714285,74.28571428571429,639.2857142857143
2021-12-28,21732.0,61.0,77.78,635.0,2021-12-27,8797.714285714286,71.71428571428571,635.5714285714286
2021-12-29,28828.0,79.0,77.78,620.0,2021-12-27,12111.0,72.85714285714286,629.1428571428571
2021-12-30,35580.0,72.0,77.78,636.0,2021-12-27,16244.285714285714,72.85714285714286,626.4285714285714
2021-12-31,40560.0,82.0,77.78,627.0,2021-12-27,20944.285714285714,71.14285714285714,626.8571428571429
2022-01-01,30009.0,59.0,,620.0,2021-12-27,24289.85714285714,71.28571428571429,627.2857142857143
2022-01-02,17633.0,61.0,,626.0,2021-12-27,26232.285714285714,68.71428571428571,627.5714285714286
2022-01-03,36246.0,80.0,,615.0,2022-01-03,30084.0,70.57142857142857,625.5714285714286
2022-01-04,50182.0,63.0,,619.0,2022-01-03,34148.28571428572,70.85714285714286,623.2857142857143
2022-01-05,43386.0,62.0,,628.0,2022-01-03,36228.0,68.42857142857143,624.4285714285714
2022-01-06,33711.0,70.0,,639.0,2022-01-03,35961.0,68.14285714285714,624.8571428571429
2022-01-07,29334.0,78.0,,632.0,2022-01-03,34357.28571428572,67.57142857142857,625.5714285714286
2022-01-08,37670.0,65.0,,634.0,2022-01-03,35451.71428571428,68.42857142857143,627.5714285714286
2022-01-09,18592.0,66.0,,642.0,2022-01-03,35588.71428571428,69.14285714285714,629.8571428571429
2022-01-10,27766.0,85.0,,654.0,2022-01-10,34377.28571428572,69.85714285714286,635.4285714285714
2022-01-11,32833.0,80.0,,640.0,2022-01-10,31898.85714285714,72.28571428571429,638.4285714285714
2022-01-12,24245.0,78.0,,670.0,2022-01-10,29164.428571428572,74.57142857142857,644.4285714285714
2022-01-13,20409.0,95.0,,664.0,2022-01-10,27264.14285714286,78.14285714285714,648.0
2022-01-14,19772.0,77.0,,679.0,2022-01-10,25898.14285714286,78.0,654.7142857142857
2022-01-15,17447.0,79.0,,686.0,2022-01-10,23009.14285714286,80.0,662.1428571428571
2022-01-16,10783.0,96.0,,680.0,2022-01-10,21893.571428571428,84.28571428571429,667.5714285714286
2022-01-17,18834.0,103.0,,672.0,2022-01-17,20617.571428571428,86.85714285714286,670.1428571428571
2022-01-18,23691.0,110.0,,673.0,2022-01-17,19311.571428571428,91.14285714285714,674.8571428571429
2022-01-19,20100.0,88.0,,683.0,2022-01-17,18719.428571428572,92.57142857142857,676.7142857142857
2022-01-20,18867.0,81.0,,688.0,2022-01-17,18499.14285714286,90.57142857142857,680.1428571428571
2022-01-21,20507.0,110.0,,679.0,2022-01-17,18604.14285714286,95.28571428571429,680.1428571428571
2022-01-22,18333.0,73.0,,668.0,2022-01-17,18730.714285714286,94.42857142857143,677.5714285714286
2022-01-23,12108.0,86.0,,665.0,2022-01-17,18920.0,93.0,675.4285714285714
2022-01-24,19073.0,113.0,,655.0,2022-01-24,18954.14285714286,94.42857142857143,673.0
2022-01-25,17879.0,104.0,,653.0,2022-01-24,18123.85714285714,93.57142857142857,670.1428571428571
2022-01-26,17960.0,118.0,,646.0,2022-01-24,17818.14285714286,97.85714285714286,664.8571428571429
2022-01-27,19712.0,113.0,,633.0,2022-01-24,17938.85714285714,102.42857142857143,657.0
2022-01-28,22361.0,112.0,,605.0,2022-01-24,18203.714285714286,102.71428571428571,646.4285714285714
2022-01-29,19584.0,80.0,,583.0,2022-01-24,18382.428571428572,103.71428571428571,634.2857142857143
2022-01-30,11112.0,97.0,,571.0,2022-01-24,18240.14285714286,105.28571428571429,620.8571428571429
2022-01-31,19731.0,128.0,,576.0,2022-01-31,18334.14285714286,107.42857142857143,609.5714285714286
2022-02-01,24996.0,108.0,,563.0,2022-01-31,19350.85714285714,108.0,596.7142857142857
2022-02-02,18825.0,113.0,,561.0,2022-01-31,19474.428571428572,107.28571428571429,584.5714285714286
2022-02-03,17662.0,112.0,,568.0,2022-01-31,19181.571428571428,107.14285714285714,575.2857142857143
2022-02-04,18640.0,94.0,,564.0,2022-01-31,18650.0,104.57142857142857,569.4285714285714
2022-02-05,16023.0,72.0,,567.0,2022-01-31,18141.285714285714,103.42857142857143,567.1428571428571
2022-02-06,10980.0,95.0,,551.0,2022-01-31,18122.428571428572,103.14285714285714,564.2857142857143
2022-02-07,18847.0,116.0,,549.0,2022-02-07,17996.14285714286,101.42857142857143,560.4285714285714
2022-02-08,23687.0,112.0,,524.0,2022-02-07,17809.14285714286,102.0,554.8571428571429
2022-02-09,19616.0,88.0,,515.0,2022-02-07,17922.14285714286,98.42857142857143,548.2857142857143
2022-02-10,19154.0,97.0,,516.0,2022-02-07,18135.285714285714,96.28571428571429,540.8571428571429
2022-02-11,17645.0,102.0,,512.0,2022-02-07,17993.14285714286,97.42857142857143,533.4285714285714
2022-02-12,16442.0,70.0,,507.0,2022-02-07,18053.0,97.14285714285714,524.8571428571429
2022-02-13,10853.0,75.0,,499.0,2022-02-07,18034.85714285714,94.28571428571429,517.4285714285714
2022-02-14,20360.0,82.0,,494.0,2022-02-14,18251.0,89.42857142857143,509.57142857142856
2022-02-15,21958.0,81.0,,489.0,2022-02-14,18004.0,85.0,504.57142857142856
2022-02-16,19509.0,84.0,,485.0,2022-02-14,17988.714285714286,84.42857142857143,500.2857142857143
2022-02-17,19501.0,94.0,,484.0,2022-02-14,18038.285714285714,84.0,495.7142857142857
2022-02-18,18604.0,88.0,,470.0,2022-02-14,18175.285714285714,82.0,489.7142857142857
2022-02-19,15305.0,77.0,,463.0,2022-02-14,18012.85714285714,83.0,483.42857142857144
2022-02-20,9596.0,67.0,,471.0,2022-02-14,17833.285714285714,81.85714285714286,479.42857142857144
2022-02-21,18088.0,90.0,,460.0,2022-02-21,17508.714285714286,83.0,474.57142857142856
2022-02-22,19601.0,68.0,,455.0,2022-02-21,17172.0,81.14285714285714,469.7142857142857
2022-02-23,16962.0,53.0,,459.0,2022-02-21,16808.14285714286,76.71428571428571,466.0
2022-02-24,15819.0,65.0,,454.0,2022-02-21,16282.142857142857,72.57142857142857,461.7142857142857
2022-02-25,15908.0,65.0,,433.0,2022-02-21,15897.0,69.28571428571429,456.42857142857144
2022-02-26,11883.0,51.0,,425.0,2022-02-21,15408.142857142857,65.57142857142857,451.0
2022-02-27,8214.0,66.0,,417.0,2022-02-21,15210.714285714286,65.42857142857143,443.2857142857143
2022-02-28,16263.0,75.0,,413.0,2022-02-28,14950.0,63.285714285714285,436.57142857142856
2022-03-01,17208.0,54.0,,408.0,2022-02-28,14608.142857142857,61.285714285714285,429.85714285714283
2022-03-02,15557.0,58.0,,399.0,2022-02-28,14407.42857142857,62.0,421.2857142857143
2022-03-03,15783.0,64.0,,393.0,2022-02-28,14402.285714285714,61.857142857142854,412.57142857142856
2022-03-04,16050.0,56.0,,389.0,2022-02-28,14422.57142857143,60.57142857142857,406.2857142857143
2022-03-05,12997.0,51.0,,384.0,2022-02-28,14581.714285714286,60.57142857142857,400.42857142857144
2022-03-06,9213.0,51.0,,376.0,2022-02-28,14724.42857142857,58.42857142857143,394.57142857142856
2022-03-07,8639.0,52.0,,370.0,2022-03-07,13635.285714285714,55.142857142857146,388.42857142857144
2022-03-08,21057.0,57.0,,365.0,2022-03-07,14185.142857142857,55.57142857142857,382.2857142857143
2022-03-09,23335.0,63.0,,360.0,2022-03-07,15296.285714285714,56.285714285714285,376.7142857142857
2022-03-10,21863.0,58.0,,359.0,2022-03-07,16164.857142857143,55.42857142857143,371.85714285714283
2022-03-11,21260.0,49.0,,361.0,2022-03-07,16909.14285714286,54.42857142857143,367.85714285714283
2022-03-12,19002.0,40.0,,363.0,2022-03-07,17767.0,52.857142857142854,364.85714285714283
2022-03-13,11986.0,49.0,,356.0,2022-03-07,18163.14285714286,52.57142857142857,362.0
2022-03-14,22682.0,73.0,,364.0,2022-03-14,20169.285714285714,55.57142857142857,361.14285714285717
2022-03-15,26620.0,51.0,,358.0,2022-03-14,20964.0,54.714285714285715,360.14285714285717
2022-03-16,23694.0,44.0,,354.0,2022-03-14,21015.285714285714,52.0,359.2857142857143
2022-03-17,24256.0,62.0,,348.0,2022-03-14,21357.14285714286,52.57142857142857,357.7142857142857
2022-03-18,23621.0,55.0,,354.0,2022-03-14,21694.428571428572,53.42857142857143,356.7142857142857
2022-03-19,19705.0,46.0,,349.0,2022-03-14,21794.85714285714,54.285714285714285,354.7142857142857
2022-03-20,12462.0,44.0,,346.0,2022-03-14,21862.85714285714,53.57142857142857,353.2857142857143
2022-03-21,23528.0,58.0,,337.0,2022-03-21,21983.714285714286,51.42857142857143,349.42857142857144
2022-03-22,26709.0,34.0,,342.0,2022-03-21,21996.428571428572,49.0,347.14285714285717
2022-03-23,23102.0,54.0,,338.0,2022-03-21,21911.85714285714,50.42857142857143,344.85714285714283
2022-03-24,22107.0,42.0,,344.0,2022-03-21,21604.85714285714,47.57142857142857,344.2857142857143
2022-03-25,16234.0,35.0,,346.0,2022-03-21,20549.571428571428,44.714285714285715,343.14285714285717
2022-03-26,16558.0,56.0,,341.0,2022-03-21,20100.0,46.142857142857146,342.0
2022-03-27,13429.0,52.0,,342.0,2022-03-21,20238.14285714286,47.285714285714285,341.42857142857144
2022-03-28,27489.0,73.0,,342.0,2022-03-28,20804.0,49.42857142857143,342.14285714285717
2022-03-29,29072.0,51.0,,351.0,2022-03-28,21141.571428571428,51.857142857142854,343.42857142857144
2022-03-30,22451.0,62.0,,348.0,2022-03-28,21048.571428571428,53.0,344.85714285714283
2022-03-31,21096.0,56.0,,355.0,2022-03-28,20904.14285714286,55.0,346.42857142857144
2022-04-01,21102.0,61.0,,351.0,2022-03-28,21599.571428571428,58.714285714285715,347.14285714285717
2022-04-02,15823.0,52.0,,357.0,2022-03-28,21494.571428571428,58.142857142857146,349.42857142857144
2022-04-03,10357.0,61.0,,356.0,2022-03-28,21055.714285714286,59.42857142857143,351.42857142857144
2022-04-04,18424.0,62.0,,365.0,2022-04-04,19760.714285714286,57.857142857142854,354.7142857142857
2022-04-05,18456.0,70.0,,358.0,2022-04-04,18244.14285714286,60.57142857142857,355.7142857142857
2022-04-06,12265.0,76.0,,358.0,2022-04-04,16789.0,62.57142857142857,357.14285714285717
2022-04-07,10858.0,76.0,,359.0,2022-04-04,15326.42857142857,65.42857142857143,357.7142857142857
2022-04-08,14763.0,57.0,,360.0,2022-04-04,14420.857142857143,64.85714285714286,359.0
2022-04-09,12518.0,51.0,,361.0,2022-04-04,13948.714285714286,64.71428571428571,359.57142857142856
2022-04-10,8635.0,54.0,,357.0,2022-04-04,13702.714285714286,63.714285714285715,359.7142857142857
2022-04-11,6926.0,75.0,,359.0,2022-04-11,12060.142857142857,65.57142857142857,358.85714285714283
2022-04-12,15331.0,69.0,,356.0,2022-04-11,11613.714285714286,65.42857142857143,358.57142857142856
2022-04-13,11061.0,70.0,,345.0,2022-04-11,11441.714285714286,64.57142857142857,356.7142857142857
2022-04-14,9308.0,62.0,,334.0,2022-04-11,11220.285714285714,62.57142857142857,353.14285714285717
2022-04-15,8223.0,82.0,,329.0,2022-04-11,10286.0,66.14285714285714,348.7142857142857
2022-04-16,8017.0,49.0,,322.0,2022-04-11,9643.0,65.85714285714286,343.14285714285717
2022-04-17,5673.0,51.0,,313.0,2022-04-11,9219.857142857143,65.42857142857143,336.85714285714283
2022-04-18,3868.0,64.0,,307.0,2022-04-18,8783.0,63.857142857142854,329.42857142857144
2022-04-19,10211.0,49.0,,298.0,2022-04-18,8051.571428571428,61.0,321.14285714285717
2022-04-20,7365.0,64.0,,291.0,2022-04-18,7523.571428571428,60.142857142857146,313.42857142857144
2022-04-21,6755.0,43.0,,284.0,2022-04-18,7158.857142857143,57.42857142857143,306.2857142857143
2022-04-22,7014.0,31.0,,278.0,2022-04-18,6986.142857142857,50.142857142857146,299.0
2022-04-23,4175.0,28.0,,277.0,2022-04-18,6437.285714285715,47.142857142857146,292.57142857142856
2022-04-24,0.0,0.0,,277.0,2022-04-18,5626.857142857143,39.857142857142854,287.42857142857144
2022-04-25,8413.0,66.0,,279.0,2022-04-25,6276.142857142857,40.142857142857146,283.42857142857144
2022-04-26,4925.0,43.0,,267.0,2022-04-25,5521.0,39.285714285714285,279.0
