"","party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"260","Ανδρουλάκης","64",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"261","Ανδρουλάκης","65+",28,0.99735087006568,"age",NA,NA,NA,NA,29,"€3,545"
"262","Ανδρουλάκης","Custom audience",15,0.65696447513937,"custom_audience",NA,FALSE,"HAS_CA_INCLUSION",NA,29,"€3,545"
"263","Ανδρουλάκης","Custom audience",1,0.12329598031914,"custom_audience",NA,TRUE,"HAS_CA_EXCLUSION",NA,29,"€3,545"
"264","Ανδρουλάκης","Customer list custom audience",2,0.098709007606022,"custom_audience",NA,FALSE,"HAS_DFCA_INCLUSION",NA,29,"€3,545"
"265","Ανδρουλάκης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,"HAS_DFCA_EXCLUSION",NA,29,"€3,545"
"266","Ανδρουλάκης","Lookalike audience",13,0.5794315796601,"lookalike_audience",NA,FALSE,NA,NA,29,"€3,545"
"267","Ανδρουλάκης","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,NA,NA,29,"€3,545"
"268","Ανδρουλάκης","Parents with early school-age children (06-08 years) ",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"269","Ανδρουλάκης","Parents (up to 12 months)",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"270","Ανδρουλάκης","Volunteering",2,0.0089432820998939,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"271","Ανδρουλάκης","Law",3,0.025870629923037,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"272","Ανδρουλάκης","Europe",1,0.006294152165572,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"273","Ανδρουλάκης","Parents with adult children (18-26 years) ",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"274","Ανδρουλάκης","Arts, Entertainment, Sports and Media",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"275","Ανδρουλάκης","Business and Finance",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"276","Ανδρουλάκης","Government Employees (Global)",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"277","Ανδρουλάκης","Business decision maker titles and interests",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"278","Ανδρουλάκης","Administrative Services",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"279","Ανδρουλάκης","Legal Services",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"280","Ανδρουλάκης","Healthcare and Medical Services",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"281","Ανδρουλάκης","Medium business-to-business enterprise employees (200 - 500 employees)",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"282","Ανδρουλάκης","Parents with preschoolers (03-05 years) ",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"283","Ανδρουλάκης","Computation and Mathematics",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"284","Ανδρουλάκης","Parents with teenagers (13-17 years)",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"285","Ανδρουλάκης","Management",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"286","Ανδρουλάκης","Farming, Fishing and Forestry",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"287","Ανδρουλάκης","IT and Technical Services",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"288","Ανδρουλάκης","IT Decision Makers",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"289","Ανδρουλάκης","Construction and Extraction",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"290","Ανδρουλάκης","Community issues",3,0.013062270070192,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"291","Ανδρουλάκης","Finance",1,0.006294152165572,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"292","Ανδρουλάκης","Politics",4,0.029989617893335,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"293","Ανδρουλάκης","Charity and causes",2,0.0089432820998939,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"294","Ανδρουλάκης","Society",1,0.006294152165572,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"295","Ανδρουλάκης","European Union",1,0.006294152165572,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"296","Ανδρουλάκης","Politics and social issues",1,0.006294152165572,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"297","Ανδρουλάκης","Military (Global)",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"298","Ανδρουλάκης","Production",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"299","Ανδρουλάκης","Sales",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"300","Ανδρουλάκης","Community and Social Services",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"301","Ανδρουλάκης","Parents with preteens (09-12 years)",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"302","Ανδρουλάκης","Education and Libraries",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"303","Ανδρουλάκης","Democracy",1,0.0026491299343219,"detailed",NA,FALSE,NA,"INTERESTS",29,"€3,545"
"304","Ανδρουλάκης","Small business-to-business enterprise employees (10-200 employees)",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"305","Ανδρουλάκης","Life, Physical and Social Sciences",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"306","Ανδρουλάκης","Transportation and Moving",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"307","Ανδρουλάκης","Cleaning and Maintenance Services",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"308","Ανδρουλάκης","Parents (All)",2,0.05642449274381,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"309","Ανδρουλάκης","Protective Services",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"310","Ανδρουλάκης","Business Decision Makers",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"311","Ανδρουλάκης","Architecture and Engineering",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"312","Ανδρουλάκης","Parents with toddlers (01-02 years) ",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
"313","Ανδρουλάκης","Food and Restaurants",1,0.028212246371905,"detailed",NA,FALSE,NA,"DEMOGRAPHICS",29,"€3,545"
