date,twh_Coal_Greece,twh_Gas_Greece,twh_Hydro_Greece,twh_Net imports_Greece,twh_Other fossil_Greece,twh_Solar_Greece,twh_Wind_Greece,twh_Bioenergy_EU,twh_Coal_EU,twh_Gas_EU,twh_Hydro_EU,twh_Net imports_EU,twh_Nuclear_EU,twh_Other fossil_EU,twh_Other renewables_EU,twh_Solar_EU,twh_Wind_EU,twh_Bioenergy_World,twh_Coal_World,twh_Gas_World,twh_Hydro_World,twh_Nuclear_World,twh_Other fossil_World,twh_Other renewables_World,twh_Solar_World,twh_Wind_World,share_Coal_Greece,share_Gas_Greece,share_Hydro_Greece,share_Net imports_Greece,share_Other fossil_Greece,share_Solar_Greece,share_Wind_Greece,share_Bioenergy_EU,share_Coal_EU,share_Gas_EU,share_Hydro_EU,share_Net imports_EU,share_Nuclear_EU,share_Other fossil_EU,share_Other renewables_EU,share_Solar_EU,share_Wind_EU,share_Bioenergy_World,share_Coal_World,share_Gas_World,share_Hydro_World,share_Nuclear_World,share_Other fossil_World,share_Other renewables_World,share_Solar_World,share_Wind_World,twh_Coal_Greece_12m_avg,twh_Gas_Greece_12m_avg,twh_Hydro_Greece_12m_avg,twh_Net imports_Greece_12m_avg,twh_Other fossil_Greece_12m_avg,twh_Solar_Greece_12m_avg,twh_Wind_Greece_12m_avg,twh_Bioenergy_EU_12m_avg,twh_Coal_EU_12m_avg,twh_Gas_EU_12m_avg,twh_Hydro_EU_12m_avg,twh_Net imports_EU_12m_avg,twh_Nuclear_EU_12m_avg,twh_Other fossil_EU_12m_avg,twh_Other renewables_EU_12m_avg,twh_Solar_EU_12m_avg,twh_Wind_EU_12m_avg,twh_Bioenergy_World_12m_avg,twh_Coal_World_12m_avg,twh_Gas_World_12m_avg,twh_Hydro_World_12m_avg,twh_Nuclear_World_12m_avg,twh_Other fossil_World_12m_avg,twh_Other renewables_World_12m_avg,twh_Solar_World_12m_avg,twh_Wind_World_12m_avg,share_Coal_Greece_12m_avg,share_Gas_Greece_12m_avg,share_Hydro_Greece_12m_avg,share_Net imports_Greece_12m_avg,share_Other fossil_Greece_12m_avg,share_Solar_Greece_12m_avg,share_Wind_Greece_12m_avg,share_Bioenergy_EU_12m_avg,share_Coal_EU_12m_avg,share_Gas_EU_12m_avg,share_Hydro_EU_12m_avg,share_Net imports_EU_12m_avg,share_Nuclear_EU_12m_avg,share_Other fossil_EU_12m_avg,share_Other renewables_EU_12m_avg,share_Solar_EU_12m_avg,share_Wind_EU_12m_avg,share_Bioenergy_World_12m_avg,share_Coal_World_12m_avg,share_Gas_World_12m_avg,share_Hydro_World_12m_avg,share_Nuclear_World_12m_avg,share_Other fossil_World_12m_avg,share_Other renewables_World_12m_avg,share_Solar_World_12m_avg,share_Wind_World_12m_avg
2025-11-01,0.21,1.74,0.23,-0.48,0.0,0.59,1.14,9.57,24.41,43.6,24.74,-1.5,54.72,6.62,1.08,15.2,46.76,48.71,794.26,518.5,334.85,224.24,73.0,10.92,189.07,257.49,5.33,44.64,5.89,-12.25,0.0,15.04,29.11,4.22,10.77,19.23,10.91,-0.66,24.14,2.92,0.48,6.7,20.62,1.99,32.4,21.15,13.66,9.15,2.98,0.45,7.71,10.5,0.22999999999999998,1.8841666666666665,0.1975,-0.1958333333333334,,0.9575,0.8983333333333333,8.7575,20.543333333333333,36.01916666666667,25.239166666666666,-1.3358333333333332,51.57333333333333,5.9799999999999995,1.1166666666666667,30.016666666666666,39.19416666666667,46.12583333333333,844.0275,547.1241666666666,361.75,226.65499999999997,80.05416666666666,11.455,222.1875,222.70166666666668,5.4075,44.85833333333334,4.698333333333333,-4.0925,,23.229166666666668,21.804166666666664,4.001666666666666,9.289166666666667,16.339166666666667,11.588333333333333,-0.6058333333333333,23.55083333333333,2.7366666666666664,0.515,14.170833333333334,17.8075,1.8058333333333334,32.91833333333333,21.313333333333336,14.106666666666667,8.865833333333333,3.1308333333333334,0.4491666666666667,8.659166666666666,8.75
2025-12-01,0.41,2.44,0.29,-0.59,0.0,0.58,0.84,9.95,22.47,50.0,27.11,-4.0,62.27,6.96,1.12,11.21,50.79,50.9,921.62,550.48,345.0,252.16,99.64,12.02,181.89,268.3,8.92,53.59,6.28,-13.0,0.0,12.76,18.43,4.11,9.29,20.67,11.21,-1.66,25.75,2.88,0.46,4.63,21.0,1.9,34.36,20.52,12.86,9.4,3.72,0.45,6.78,10.0,0.2275,1.9075,0.2075,-0.21083333333333334,,0.9558333333333334,0.8766666666666666,8.765,20.210833333333337,36.43833333333333,25.46833333333333,-1.5099999999999998,51.76499999999999,5.954166666666667,1.1199999999999999,30.10833333333333,38.88166666666667,46.324999999999996,842.9225000000001,548.5941666666666,362.9041666666667,226.6866666666667,80.16583333333334,11.476666666666667,225.285,224.22833333333335,5.325833333333333,45.294999999999995,4.91,-4.405,,23.1825,21.281666666666666,4.0,9.139166666666666,16.490833333333335,11.671666666666667,-0.6775000000000001,23.602499999999996,2.7225,0.5158333333333334,14.203333333333333,17.6525,1.8091666666666668,32.79,21.31833333333333,14.118333333333332,8.843333333333334,3.125833333333333,0.4491666666666667,8.760833333333332,8.783333333333333
2026-01-01,0.38,2.36,0.63,-1.2,0.0,0.55,1.58,10.75,28.6,58.58,28.88,-3.37,62.02,7.41,1.11,11.84,55.52,52.05,904.81,576.53,334.08,247.32,98.47,12.58,186.03,266.75,6.82,42.96,11.52,-21.87,0.0,10.05,28.65,4.06,10.8,22.13,10.91,-1.27,23.43,2.8,0.42,4.47,20.97,1.94,33.78,21.52,12.47,9.23,3.68,0.47,6.94,9.96,0.21666666666666665,1.9133333333333333,0.2416666666666667,-0.28,,0.9441666666666667,0.9383333333333334,8.8175,20.218333333333334,37.32416666666666,25.450833333333332,-1.6741666666666664,51.666666666666664,6.029166666666666,1.1158333333333335,30.1275,39.045,46.59,841.0816666666666,550.3325,363.1383333333333,226.51249999999996,80.075,11.515,227.68166666666664,226.505,4.9575,44.6875,5.469166666666666,-5.543333333333334,,22.754166666666666,22.125833333333333,4.003333333333333,9.095,16.7475,11.6175,-0.7366666666666667,23.462499999999995,2.74,0.5125000000000001,14.191666666666668,17.626666666666665,1.8158333333333336,32.657500000000006,21.345,14.104166666666666,8.819166666666666,3.1158333333333332,0.45,8.839166666666666,8.851666666666667
2026-02-01,0.24,1.58,0.91,-1.08,0.0,0.65,1.12,9.99,23.7,42.42,29.59,-4.32,53.08,6.6,1.02,16.0,49.83,48.68,824.29,502.43,324.72,214.7,83.0,11.44,199.45,239.06,5.23,35.14,20.17,-24.16,0.0,14.52,24.94,4.3,10.21,18.27,12.74,-1.86,22.86,2.84,0.44,6.89,21.46,1.99,33.67,20.53,13.27,8.77,3.39,0.47,8.15,9.77,0.19999999999999998,1.844166666666667,0.3025,-0.33583333333333343,,0.9416666666666665,0.9658333333333333,8.863333333333333,19.763333333333332,37.0475,25.6275,-2.0075,51.544999999999995,6.075,1.1116666666666666,29.974166666666665,40.30583333333333,46.79583333333333,843.6341666666666,550.7583333333333,364.06583333333333,225.9275,79.62833333333333,11.543333333333331,230.01166666666666,228.24,4.58,43.1575,6.811666666666667,-6.7975,,22.702499999999997,22.745,4.013333333333333,8.870833333333332,16.583333333333336,11.665833333333333,-0.8799999999999999,23.356666666666666,2.7533333333333334,0.51,14.108333333333333,18.134999999999998,1.8183333333333334,32.6625,21.300833333333333,14.103333333333333,8.7675,3.0866666666666664,0.44999999999999996,8.913333333333334,8.895833333333334
2026-03-01,0.27,1.9,0.6,-0.98,0.0,1.0,1.1,9.62,23.7,33.41,28.49,-5.48,53.5,6.77,1.11,33.96,44.51,47.55,853.83,508.97,349.95,219.46,71.42,11.77,257.03,247.08,5.46,39.03,12.29,-20.2,0.0,20.59,22.62,4.09,10.08,14.21,12.12,-2.33,22.76,2.88,0.47,14.45,18.93,1.85,33.26,19.83,13.63,8.55,2.78,0.46,10.01,9.62,0.20750000000000002,1.8791666666666667,0.3433333333333333,-0.42583333333333334,,0.9375,0.9716666666666667,8.8475,19.685,36.7175,25.80666666666667,-2.2416666666666667,51.4375,6.1325,1.1041666666666667,30.30666666666667,40.68083333333333,46.93,844.7733333333332,551.4266666666666,365.7716666666667,224.71333333333334,80.07833333333333,11.518333333333333,233.4083333333333,227.79583333333332,4.645833333333333,43.20916666666667,7.589166666666666,-8.696666666666667,,22.14,22.41,3.999166666666667,8.819166666666668,16.415,11.722500000000002,-0.9775,23.27,2.7733333333333334,0.5058333333333334,14.227500000000001,18.264166666666664,1.8191666666666668,32.630833333333335,21.281666666666666,14.14,8.699166666666667,3.098333333333333,0.4483333333333333,9.025833333333333,8.855
2026-04-01,0.2,1.3,0.25,-0.13,0.0,0.94,0.8,8.92,17.05,26.74,23.77,-3.49,46.86,5.77,1.09,42.71,36.04,44.01,758.47,487.86,338.91,206.77,63.53,12.3,276.16,240.4,5.65,37.15,7.22,-3.78,0.0,26.92,23.05,4.27,8.16,12.8,11.38,-1.67,22.43,2.76,0.52,20.44,17.25,1.81,31.23,20.09,13.96,8.51,2.62,0.51,11.37,9.9,0.2125,1.8983333333333334,0.355,-0.4741666666666667,,0.9425,0.9808333333333333,8.850833333333334,19.581666666666667,36.67916666666667,25.5325,-2.4158333333333335,51.59,6.141666666666667,1.0958333333333334,30.74666666666667,41.07,46.899166666666666,845.7566666666667,552.4508333333333,366.8675,224.1725,79.51666666666667,11.545833333333334,236.16250000000002,228.96333333333334,4.71,43.234166666666674,7.870833333333334,-10.310833333333333,,21.83666666666667,22.34,3.9891666666666663,8.745,16.36,11.555,-1.0591666666666668,23.2825,2.77,0.5,14.387500000000001,18.408333333333335,1.8133333333333332,32.594166666666666,21.275,14.151666666666666,8.654166666666667,3.0683333333333334,0.4483333333333333,9.114166666666668,8.879999999999999
2026-05-01,0.2,1.48,0.37,-0.73,0.0,0.75,0.9,8.69,16.36,26.44,24.7,-2.95,44.07,5.56,1.04,48.45,29.63,44.47,777.36,518.15,376.42,215.36,71.16,12.38,305.43,229.71,5.52,39.91,9.97,-19.73,0.0,20.21,24.39,4.24,7.98,12.9,12.05,-1.44,21.5,2.71,0.51,23.64,14.46,1.74,30.48,20.32,14.76,8.44,2.79,0.48,11.98,9.01,0.2225,1.9025,0.37166666666666665,-0.5233333333333334,,0.9216666666666667,0.9925,8.887500000000001,19.819166666666668,36.85833333333333,25.237499999999997,-2.529166666666667,51.62416666666667,6.1525,1.0833333333333335,31.15416666666667,40.715833333333336,46.89666666666667,847.4449999999998,553.4491666666667,367.8866666666667,224.33749999999998,79.00666666666667,11.594999999999999,239.98916666666665,229.67083333333335,4.9775,43.0875,8.295833333333333,-11.626666666666667,,21.098333333333333,22.531666666666666,4.0025,8.852500000000001,16.433333333333334,11.394166666666669,-1.1133333333333335,23.27333333333333,2.7716666666666665,0.4933333333333334,14.560833333333333,18.215833333333332,1.8075,32.564166666666665,21.25,14.145833333333334,8.633333333333333,3.0383333333333336,0.4483333333333333,9.231666666666667,8.88
2026-06-01,0.13,1.82,0.33,-0.67,0.0,1.47,0.94,7.71,15.85,30.27,23.7,-0.65,44.4,5.13,1.0,53.48,28.82,42.76,815.85,566.9,414.21,222.54,69.85,11.63,320.57,208.76,2.75,38.89,7.04,-14.25,0.0,31.32,20.01,3.67,7.53,14.39,11.27,-0.31,21.11,2.44,0.48,25.42,13.7,1.6,30.52,21.21,15.5,8.32,2.61,0.44,11.99,7.81,0.2275,1.8875,0.37833333333333335,-0.5616666666666668,,0.9408333333333333,1.0058333333333331,8.914166666666667,20.103333333333335,37.041666666666664,25.054999999999996,-2.5791666666666666,51.598333333333336,6.136666666666667,1.0733333333333335,31.650833333333328,40.4075,46.839166666666664,848.2616666666667,554.005,368.91249999999997,224.8058333333333,78.58,11.6225,243.98749999999998,229.84333333333333,5.08,42.49166666666667,8.399166666666668,-12.410833333333334,,21.325,22.698333333333334,4.008333333333334,8.974166666666667,16.491666666666667,11.280833333333334,-1.1375,23.215,2.7591666666666668,0.4875,14.7475,18.035833333333333,1.8008333333333333,32.51833333333333,21.217499999999998,14.146666666666667,8.63,3.015,0.4483333333333333,9.355,8.866666666666667
2026-07-01,0.18,2.14,0.36,-0.23,0.0,1.82,0.8,8.25,17.29,35.25,19.45,-2.19,48.8,6.01,0.99,56.74,32.04,44.78,931.1,652.45,437.64,236.44,77.26,11.83,331.5,216.65,3.36,40.48,6.77,-4.42,0.0,34.33,15.03,3.67,7.69,15.68,8.65,-0.98,21.71,2.67,0.44,25.24,14.25,1.52,31.67,22.2,14.89,8.04,2.63,0.4,11.28,7.37,0.215,1.8608333333333331,0.3816666666666666,-0.5675,,0.9683333333333333,1.0,8.981666666666667,20.044166666666666,37.12,24.618333333333336,-2.6808333333333327,51.51499999999999,6.165,1.0608333333333333,32.555,40.732499999999995,46.678333333333335,847.0833333333334,553.9866666666667,370.12916666666666,225.07583333333332,78.54,11.671666666666667,247.6241666666667,231.14499999999998,4.861666666666667,42.12083333333334,8.470833333333333,-12.540833333333333,,21.91,22.63,4.025833333333334,8.9175,16.469166666666666,11.045000000000002,-1.1816666666666666,23.095,2.7616666666666667,0.48000000000000004,15.072499999999998,18.133333333333333,1.7924999999999998,32.420833333333334,21.178333333333335,14.162500000000001,8.625,3.0091666666666668,0.44916666666666666,9.461666666666666,8.899166666666666
2026-08-01,0.24,2.21,0.4,-0.64,0.0,1.74,1.09,8.45,18.36,35.86,17.73,-2.2,43.6,6.1,1.01,52.04,31.34,,,,,,,,,,4.31,38.89,6.98,-11.33,0.0,30.65,19.18,3.94,8.56,16.72,8.27,-1.03,20.33,2.84,0.47,24.26,14.61,,,,,,,,,,0.22916666666666666,1.8791666666666667,0.395,-0.5958333333333334,,1.0025,0.9941666666666666,9.0375,20.325833333333335,37.59833333333333,24.218333333333334,-2.7358333333333333,51.03333333333333,6.2124999999999995,1.0575,33.20333333333333,40.9625,,,,,,,,,,5.0925,41.89666666666667,8.640833333333333,-12.965833333333334,,22.150000000000002,22.21666666666667,4.036666666666666,9.019166666666667,16.633333333333333,10.815,-1.2041666666666668,22.774166666666662,2.7725000000000004,0.47583333333333333,15.287500000000001,18.185,,,,,,,,,
