TIME,GEO,UNIT,Value,Year,Week,Week num
2019W20,Evvoia,Number,67,2019,W20,20
2019W21,Evvoia,Number,46,2019,W21,21
2019W22,Evvoia,Number,47,2019,W22,22
2019W23,Evvoia,Number,47,2019,W23,23
2019W24,Evvoia,Number,44,2019,W24,24
2019W25,Evvoia,Number,55,2019,W25,25
2019W26,Evvoia,Number,45,2019,W26,26
2019W27,Evvoia,Number,44,2019,W27,27
2019W28,Evvoia,Number,58,2019,W28,28
2019W29,Evvoia,Number,45,2019,W29,29
2019W30,Evvoia,Number,47,2019,W30,30
2019W31,Evvoia,Number,49,2019,W31,31
2019W32,Evvoia,Number,39,2019,W32,32
2019W33,Evvoia,Number,57,2019,W33,33
2019W34,Evvoia,Number,50,2019,W34,34
2019W35,Evvoia,Number,52,2019,W35,35
2019W36,Evvoia,Number,43,2019,W36,36
2019W37,Evvoia,Number,42,2019,W37,37
2019W38,Evvoia,Number,42,2019,W38,38
2019W39,Evvoia,Number,37,2019,W39,39
2019W40,Evvoia,Number,49,2019,W40,40
2019W41,Evvoia,Number,41,2019,W41,41
2019W42,Evvoia,Number,50,2019,W42,42
2019W43,Evvoia,Number,46,2019,W43,43
2019W44,Evvoia,Number,43,2019,W44,44
2019W45,Evvoia,Number,46,2019,W45,45
2019W46,Evvoia,Number,52,2019,W46,46
2019W47,Evvoia,Number,44,2019,W47,47
2019W48,Evvoia,Number,47,2019,W48,48
2019W49,Evvoia,Number,64,2019,W49,49
2019W50,Evvoia,Number,63,2019,W50,50
2019W51,Evvoia,Number,59,2019,W51,51
2019W52,Evvoia,Number,45,2019,W52,52
2019W99,Evvoia,Number,:,2019,W99,99
2020W01,Evvoia,Number,63,2020,W01,1
2020W02,Evvoia,Number,53,2020,W02,2
2020W03,Evvoia,Number,54,2020,W03,3
2020W04,Evvoia,Number,51,2020,W04,4
2020W05,Evvoia,Number,45,2020,W05,5
2020W06,Evvoia,Number,57,2020,W06,6
2020W07,Evvoia,Number,41,2020,W07,7
2020W08,Evvoia,Number,51,2020,W08,8
2020W09,Evvoia,Number,65,2020,W09,9
2020W10,Evvoia,Number,63,2020,W10,10
2020W11,Evvoia,Number,53,2020,W11,11
2020W12,Evvoia,Number,63,2020,W12,12
2020W13,Evvoia,Number,36,2020,W13,13
2020W14,Evvoia,Number,44,2020,W14,14
2020W15,Evvoia,Number,55,2020,W15,15
2020W16,Evvoia,Number,58,2020,W16,16
2020W17,Evvoia,Number,40,2020,W17,17
2020W18,Evvoia,Number,45,2020,W18,18
2020W19,Evvoia,Number,52,2020,W19,19
2020W20,Evvoia,Number,55,2020,W20,20
2020W21,Evvoia,Number,47,2020,W21,21
2020W22,Evvoia,Number,31,2020,W22,22
2020W23,Evvoia,Number,39,2020,W23,23
2020W24,Evvoia,Number,60,2020,W24,24
2020W25,Evvoia,Number,62,2020,W25,25
2020W26,Evvoia,Number,36,2020,W26,26
2020W27,Evvoia,Number,51,2020,W27,27
2020W28,Evvoia,Number,64,2020,W28,28
2020W29,Evvoia,Number,56,2020,W29,29
2020W30,Evvoia,Number,42,2020,W30,30
2020W31,Evvoia,Number,46,2020,W31,31
2020W32,Evvoia,Number,55,2020,W32,32
2020W33,Evvoia,Number,38,2020,W33,33
2020W34,Evvoia,Number,56,2020,W34,34
2020W35,Evvoia,Number,43,2020,W35,35
2020W36,Evvoia,Number,56,2020,W36,36
2020W37,Evvoia,Number,45,2020,W37,37
2020W38,Evvoia,Number,40,2020,W38,38
2020W39,Evvoia,Number,47,2020,W39,39
2020W40,Evvoia,Number,41,2020,W40,40
2020W41,Evvoia,Number,31,2020,W41,41
2020W42,Evvoia,Number,55,2020,W42,42
2020W43,Evvoia,Number,36,2020,W43,43
2020W44,Evvoia,Number,53,2020,W44,44
2020W45,Evvoia,Number,56,2020,W45,45
2020W46,Evvoia,Number,51,2020,W46,46
2020W47,Evvoia,Number,52,2020,W47,47
2020W48,Evvoia,Number,58,2020,W48,48
2020W49,Evvoia,Number,53,2020,W49,49
2020W50,Evvoia,Number,63,2020,W50,50
2020W51,Evvoia,Number,42,2020,W51,51
2020W52,Evvoia,Number,47,2020,W52,52
2020W53,Evvoia,Number,58,2020,W53,53
2020W99,Evvoia,Number,:,2020,W99,99
2021W01,Evvoia,Number,:,2021,W01,1
2021W02,Evvoia,Number,:,2021,W02,2
2021W03,Evvoia,Number,:,2021,W03,3
2021W04,Evvoia,Number,:,2021,W04,4
2021W05,Evvoia,Number,:,2021,W05,5
2021W06,Evvoia,Number,:,2021,W06,6
2021W07,Evvoia,Number,:,2021,W07,7
2021W08,Evvoia,Number,:,2021,W08,8
2021W09,Evvoia,Number,:,2021,W09,9
2021W10,Evvoia,Number,:,2021,W10,10
2021W99,Evvoia,Number,:,2021,W99,99
2016W01,Evrytania,Number,5,2016,W01,1
2016W02,Evrytania,Number,5,2016,W02,2
2016W03,Evrytania,Number,7,2016,W03,3
2016W04,Evrytania,Number,5,2016,W04,4
2016W05,Evrytania,Number,1,2016,W05,5
2016W06,Evrytania,Number,2,2016,W06,6
2016W07,Evrytania,Number,4,2016,W07,7
2016W08,Evrytania,Number,9,2016,W08,8
2016W09,Evrytania,Number,3,2016,W09,9
2016W10,Evrytania,Number,8,2016,W10,10
2016W11,Evrytania,Number,3,2016,W11,11
2016W12,Evrytania,Number,3,2016,W12,12
2016W13,Evrytania,Number,3,2016,W13,13
2016W14,Evrytania,Number,3,2016,W14,14
2016W15,Evrytania,Number,4,2016,W15,15
2016W16,Evrytania,Number,5,2016,W16,16
2016W17,Evrytania,Number,4,2016,W17,17
2016W18,Evrytania,Number,5,2016,W18,18
2016W19,Evrytania,Number,11,2016,W19,19
2016W20,Evrytania,Number,3,2016,W20,20
2016W21,Evrytania,Number,6,2016,W21,21
2016W22,Evrytania,Number,5,2016,W22,22
2016W23,Evrytania,Number,1,2016,W23,23
2016W24,Evrytania,Number,4,2016,W24,24
2016W25,Evrytania,Number,1,2016,W25,25
2016W26,Evrytania,Number,1,2016,W26,26
2016W27,Evrytania,Number,3,2016,W27,27
2016W28,Evrytania,Number,4,2016,W28,28
2016W29,Evrytania,Number,0,2016,W29,29
2016W30,Evrytania,Number,6,2016,W30,30
2016W31,Evrytania,Number,2,2016,W31,31
2016W32,Evrytania,Number,9,2016,W32,32
2016W33,Evrytania,Number,4,2016,W33,33
2016W34,Evrytania,Number,5,2016,W34,34
2016W35,Evrytania,Number,3,2016,W35,35
2016W36,Evrytania,Number,12,2016,W36,36
2016W37,Evrytania,Number,7,2016,W37,37
2016W38,Evrytania,Number,2,2016,W38,38
2016W39,Evrytania,Number,6,2016,W39,39
2016W40,Evrytania,Number,3,2016,W40,40
2016W41,Evrytania,Number,1,2016,W41,41
2016W42,Evrytania,Number,4,2016,W42,42
2016W43,Evrytania,Number,5,2016,W43,43
2016W44,Evrytania,Number,1,2016,W44,44
2016W45,Evrytania,Number,7,2016,W45,45
2016W46,Evrytania,Number,8,2016,W46,46
2016W47,Evrytania,Number,4,2016,W47,47
2016W48,Evrytania,Number,5,2016,W48,48
2016W49,Evrytania,Number,6,2016,W49,49
2016W50,Evrytania,Number,2,2016,W50,50
2016W51,Evrytania,Number,4,2016,W51,51
2016W52,Evrytania,Number,5,2016,W52,52
2016W99,Evrytania,Number,:,2016,W99,99
2017W01,Evrytania,Number,11,2017,W01,1
2017W02,Evrytania,Number,7,2017,W02,2
2017W03,Evrytania,Number,7,2017,W03,3
2017W04,Evrytania,Number,8,2017,W04,4
2017W05,Evrytania,Number,1,2017,W05,5
2017W06,Evrytania,Number,6,2017,W06,6
2017W07,Evrytania,Number,5,2017,W07,7
2017W08,Evrytania,Number,1,2017,W08,8
2017W09,Evrytania,Number,6,2017,W09,9
2017W10,Evrytania,Number,5,2017,W10,10
2017W11,Evrytania,Number,6,2017,W11,11
2017W12,Evrytania,Number,4,2017,W12,12
2017W13,Evrytania,Number,3,2017,W13,13
2017W14,Evrytania,Number,3,2017,W14,14
2017W15,Evrytania,Number,7,2017,W15,15
2017W16,Evrytania,Number,6,2017,W16,16
2017W17,Evrytania,Number,8,2017,W17,17
2017W18,Evrytania,Number,4,2017,W18,18
2017W19,Evrytania,Number,2,2017,W19,19
2017W20,Evrytania,Number,3,2017,W20,20
2017W21,Evrytania,Number,4,2017,W21,21
2017W22,Evrytania,Number,5,2017,W22,22
2017W23,Evrytania,Number,3,2017,W23,23
2017W24,Evrytania,Number,4,2017,W24,24
2017W25,Evrytania,Number,6,2017,W25,25
2017W26,Evrytania,Number,7,2017,W26,26
2017W27,Evrytania,Number,4,2017,W27,27
2017W28,Evrytania,Number,2,2017,W28,28
2017W29,Evrytania,Number,3,2017,W29,29
2017W30,Evrytania,Number,2,2017,W30,30
2017W31,Evrytania,Number,5,2017,W31,31
2017W32,Evrytania,Number,3,2017,W32,32
2017W33,Evrytania,Number,2,2017,W33,33
2017W34,Evrytania,Number,3,2017,W34,34
2017W35,Evrytania,Number,3,2017,W35,35
2017W36,Evrytania,Number,2,2017,W36,36
2017W37,Evrytania,Number,4,2017,W37,37
2017W38,Evrytania,Number,3,2017,W38,38
2017W39,Evrytania,Number,2,2017,W39,39
2017W40,Evrytania,Number,4,2017,W40,40
2017W41,Evrytania,Number,6,2017,W41,41
2017W42,Evrytania,Number,8,2017,W42,42
2017W43,Evrytania,Number,8,2017,W43,43
2017W44,Evrytania,Number,5,2017,W44,44
2017W45,Evrytania,Number,6,2017,W45,45
2017W46,Evrytania,Number,4,2017,W46,46
2017W47,Evrytania,Number,3,2017,W47,47
2017W48,Evrytania,Number,5,2017,W48,48
2017W49,Evrytania,Number,2,2017,W49,49
2017W50,Evrytania,Number,2,2017,W50,50
2017W51,Evrytania,Number,4,2017,W51,51
2017W52,Evrytania,Number,5,2017,W52,52
2017W99,Evrytania,Number,:,2017,W99,99
2018W01,Evrytania,Number,6,2018,W01,1
2018W02,Evrytania,Number,5,2018,W02,2
2018W03,Evrytania,Number,1,2018,W03,3
2018W04,Evrytania,Number,5,2018,W04,4
2018W05,Evrytania,Number,4,2018,W05,5
2018W06,Evrytania,Number,4,2018,W06,6
2018W07,Evrytania,Number,2,2018,W07,7
2018W08,Evrytania,Number,4,2018,W08,8
2018W09,Evrytania,Number,6,2018,W09,9
2018W10,Evrytania,Number,1,2018,W10,10
2018W11,Evrytania,Number,4,2018,W11,11
2018W12,Evrytania,Number,5,2018,W12,12
2018W13,Evrytania,Number,6,2018,W13,13
2018W14,Evrytania,Number,5,2018,W14,14
2018W15,Evrytania,Number,6,2018,W15,15
2018W16,Evrytania,Number,4,2018,W16,16
2018W17,Evrytania,Number,5,2018,W17,17
2018W18,Evrytania,Number,8,2018,W18,18
2018W19,Evrytania,Number,2,2018,W19,19
2018W20,Evrytania,Number,4,2018,W20,20
2018W21,Evrytania,Number,5,2018,W21,21
2018W22,Evrytania,Number,6,2018,W22,22
2018W23,Evrytania,Number,3,2018,W23,23
2018W24,Evrytania,Number,1,2018,W24,24
2018W25,Evrytania,Number,2,2018,W25,25
2018W26,Evrytania,Number,6,2018,W26,26
2018W27,Evrytania,Number,3,2018,W27,27
2018W28,Evrytania,Number,5,2018,W28,28
2018W29,Evrytania,Number,7,2018,W29,29
2018W30,Evrytania,Number,8,2018,W30,30
2018W31,Evrytania,Number,2,2018,W31,31
2018W32,Evrytania,Number,6,2018,W32,32
2018W33,Evrytania,Number,9,2018,W33,33
2018W34,Evrytania,Number,7,2018,W34,34
2018W35,Evrytania,Number,9,2018,W35,35
2018W36,Evrytania,Number,3,2018,W36,36
2018W37,Evrytania,Number,2,2018,W37,37
2018W38,Evrytania,Number,3,2018,W38,38
2018W39,Evrytania,Number,1,2018,W39,39
2018W40,Evrytania,Number,1,2018,W40,40
2018W41,Evrytania,Number,3,2018,W41,41
2018W42,Evrytania,Number,5,2018,W42,42
2018W43,Evrytania,Number,7,2018,W43,43
2018W44,Evrytania,Number,1,2018,W44,44
2018W45,Evrytania,Number,7,2018,W45,45
2018W46,Evrytania,Number,4,2018,W46,46
2018W47,Evrytania,Number,3,2018,W47,47
2018W48,Evrytania,Number,4,2018,W48,48
2018W49,Evrytania,Number,7,2018,W49,49
2018W50,Evrytania,Number,7,2018,W50,50
2018W51,Evrytania,Number,0,2018,W51,51
2018W52,Evrytania,Number,3,2018,W52,52
2018W99,Evrytania,Number,:,2018,W99,99
2019W01,Evrytania,Number,6,2019,W01,1
2019W02,Evrytania,Number,8,2019,W02,2
2019W03,Evrytania,Number,7,2019,W03,3
2019W04,Evrytania,Number,2,2019,W04,4
2019W05,Evrytania,Number,4,2019,W05,5
2019W06,Evrytania,Number,3,2019,W06,6
2019W07,Evrytania,Number,3,2019,W07,7
2019W08,Evrytania,Number,7,2019,W08,8
2019W09,Evrytania,Number,6,2019,W09,9
2019W10,Evrytania,Number,5,2019,W10,10
2019W11,Evrytania,Number,1,2019,W11,11
2019W12,Evrytania,Number,7,2019,W12,12
2019W13,Evrytania,Number,2,2019,W13,13
2019W14,Evrytania,Number,2,2019,W14,14
2019W15,Evrytania,Number,6,2019,W15,15
2019W16,Evrytania,Number,4,2019,W16,16
2019W17,Evrytania,Number,4,2019,W17,17
2019W18,Evrytania,Number,3,2019,W18,18
2019W19,Evrytania,Number,2,2019,W19,19
2019W20,Evrytania,Number,3,2019,W20,20
2019W21,Evrytania,Number,3,2019,W21,21
2019W22,Evrytania,Number,4,2019,W22,22
2019W23,Evrytania,Number,4,2019,W23,23
2019W24,Evrytania,Number,7,2019,W24,24
2019W25,Evrytania,Number,2,2019,W25,25
2019W26,Evrytania,Number,6,2019,W26,26
2019W27,Evrytania,Number,3,2019,W27,27
2019W28,Evrytania,Number,4,2019,W28,28
2019W29,Evrytania,Number,8,2019,W29,29
2019W30,Evrytania,Number,3,2019,W30,30
2019W31,Evrytania,Number,5,2019,W31,31
2019W32,Evrytania,Number,4,2019,W32,32
2019W33,Evrytania,Number,6,2019,W33,33
2019W34,Evrytania,Number,3,2019,W34,34
2019W35,Evrytania,Number,7,2019,W35,35
2019W36,Evrytania,Number,2,2019,W36,36
2019W37,Evrytania,Number,4,2019,W37,37
2019W38,Evrytania,Number,5,2019,W38,38
2019W39,Evrytania,Number,7,2019,W39,39
2019W40,Evrytania,Number,6,2019,W40,40
2019W41,Evrytania,Number,3,2019,W41,41
2019W42,Evrytania,Number,5,2019,W42,42
2019W43,Evrytania,Number,7,2019,W43,43
2019W44,Evrytania,Number,2,2019,W44,44
2019W45,Evrytania,Number,9,2019,W45,45
2019W46,Evrytania,Number,3,2019,W46,46
2019W47,Evrytania,Number,3,2019,W47,47
2019W48,Evrytania,Number,5,2019,W48,48
2019W49,Evrytania,Number,4,2019,W49,49
2019W50,Evrytania,Number,4,2019,W50,50
2019W51,Evrytania,Number,4,2019,W51,51
2019W52,Evrytania,Number,2,2019,W52,52
2019W99,Evrytania,Number,:,2019,W99,99
2020W01,Evrytania,Number,8,2020,W01,1
2020W02,Evrytania,Number,5,2020,W02,2
2020W03,Evrytania,Number,7,2020,W03,3
2020W04,Evrytania,Number,9,2020,W04,4
2020W05,Evrytania,Number,13,2020,W05,5
2020W06,Evrytania,Number,5,2020,W06,6
2020W07,Evrytania,Number,5,2020,W07,7
2020W08,Evrytania,Number,5,2020,W08,8
2020W09,Evrytania,Number,3,2020,W09,9
2020W10,Evrytania,Number,6,2020,W10,10
2020W11,Evrytania,Number,3,2020,W11,11
2020W12,Evrytania,Number,4,2020,W12,12
2020W13,Evrytania,Number,3,2020,W13,13
2020W14,Evrytania,Number,3,2020,W14,14
2020W15,Evrytania,Number,4,2020,W15,15
2020W16,Evrytania,Number,6,2020,W16,16
2020W17,Evrytania,Number,6,2020,W17,17
2020W18,Evrytania,Number,8,2020,W18,18
2020W19,Evrytania,Number,4,2020,W19,19
2020W20,Evrytania,Number,3,2020,W20,20
2020W21,Evrytania,Number,2,2020,W21,21
2020W22,Evrytania,Number,4,2020,W22,22
2020W23,Evrytania,Number,3,2020,W23,23
2020W24,Evrytania,Number,3,2020,W24,24
2020W25,Evrytania,Number,3,2020,W25,25
2020W26,Evrytania,Number,6,2020,W26,26
2020W27,Evrytania,Number,6,2020,W27,27
2020W28,Evrytania,Number,0,2020,W28,28
2020W29,Evrytania,Number,5,2020,W29,29
2020W30,Evrytania,Number,6,2020,W30,30
2020W31,Evrytania,Number,3,2020,W31,31
2020W32,Evrytania,Number,7,2020,W32,32
2020W33,Evrytania,Number,6,2020,W33,33
2020W34,Evrytania,Number,4,2020,W34,34
2020W35,Evrytania,Number,4,2020,W35,35
2020W36,Evrytania,Number,3,2020,W36,36
2020W37,Evrytania,Number,2,2020,W37,37
2020W38,Evrytania,Number,3,2020,W38,38
2020W39,Evrytania,Number,5,2020,W39,39
2020W40,Evrytania,Number,1,2020,W40,40
2020W41,Evrytania,Number,4,2020,W41,41
2020W42,Evrytania,Number,4,2020,W42,42
2020W43,Evrytania,Number,3,2020,W43,43
2020W44,Evrytania,Number,6,2020,W44,44
2020W45,Evrytania,Number,2,2020,W45,45
2020W46,Evrytania,Number,2,2020,W46,46
2020W47,Evrytania,Number,4,2020,W47,47
2020W48,Evrytania,Number,6,2020,W48,48
2020W49,Evrytania,Number,7,2020,W49,49
2020W50,Evrytania,Number,3,2020,W50,50
2020W51,Evrytania,Number,6,2020,W51,51
2020W52,Evrytania,Number,4,2020,W52,52
2020W53,Evrytania,Number,3,2020,W53,53
2020W99,Evrytania,Number,:,2020,W99,99
2021W01,Evrytania,Number,:,2021,W01,1
2021W02,Evrytania,Number,:,2021,W02,2
2021W03,Evrytania,Number,:,2021,W03,3
2021W04,Evrytania,Number,:,2021,W04,4
2021W05,Evrytania,Number,:,2021,W05,5
2021W06,Evrytania,Number,:,2021,W06,6
2021W07,Evrytania,Number,:,2021,W07,7
2021W08,Evrytania,Number,:,2021,W08,8
2021W09,Evrytania,Number,:,2021,W09,9
2021W10,Evrytania,Number,:,2021,W10,10
2021W99,Evrytania,Number,:,2021,W99,99
2016W01,Fthiotida,Number,36,2016,W01,1
2016W02,Fthiotida,Number,43,2016,W02,2
2016W03,Fthiotida,Number,54,2016,W03,3
2016W04,Fthiotida,Number,41,2016,W04,4
2016W05,Fthiotida,Number,42,2016,W05,5
2016W06,Fthiotida,Number,42,2016,W06,6
2016W07,Fthiotida,Number,39,2016,W07,7
2016W08,Fthiotida,Number,29,2016,W08,8
2016W09,Fthiotida,Number,34,2016,W09,9
2016W10,Fthiotida,Number,31,2016,W10,10
2016W11,Fthiotida,Number,41,2016,W11,11
2016W12,Fthiotida,Number,40,2016,W12,12
2016W13,Fthiotida,Number,40,2016,W13,13
2016W14,Fthiotida,Number,32,2016,W14,14
2016W15,Fthiotida,Number,35,2016,W15,15
2016W16,Fthiotida,Number,35,2016,W16,16
2016W17,Fthiotida,Number,35,2016,W17,17
2016W18,Fthiotida,Number,32,2016,W18,18
2016W19,Fthiotida,Number,30,2016,W19,19
2016W20,Fthiotida,Number,38,2016,W20,20
2016W21,Fthiotida,Number,26,2016,W21,21
2016W22,Fthiotida,Number,39,2016,W22,22
2016W23,Fthiotida,Number,21,2016,W23,23
2016W24,Fthiotida,Number,38,2016,W24,24
2016W25,Fthiotida,Number,43,2016,W25,25
2016W26,Fthiotida,Number,45,2016,W26,26
2016W27,Fthiotida,Number,40,2016,W27,27
2016W28,Fthiotida,Number,42,2016,W28,28
2016W29,Fthiotida,Number,50,2016,W29,29
2016W30,Fthiotida,Number,36,2016,W30,30
2016W31,Fthiotida,Number,41,2016,W31,31
2016W32,Fthiotida,Number,28,2016,W32,32
2016W33,Fthiotida,Number,35,2016,W33,33
2016W34,Fthiotida,Number,32,2016,W34,34
2016W35,Fthiotida,Number,30,2016,W35,35
2016W36,Fthiotida,Number,34,2016,W36,36
2016W37,Fthiotida,Number,33,2016,W37,37
2016W38,Fthiotida,Number,27,2016,W38,38
2016W39,Fthiotida,Number,25,2016,W39,39
2016W40,Fthiotida,Number,42,2016,W40,40
2016W41,Fthiotida,Number,35,2016,W41,41
2016W42,Fthiotida,Number,42,2016,W42,42
2016W43,Fthiotida,Number,35,2016,W43,43
2016W44,Fthiotida,Number,52,2016,W44,44
2016W45,Fthiotida,Number,42,2016,W45,45
2016W46,Fthiotida,Number,45,2016,W46,46
2016W47,Fthiotida,Number,37,2016,W47,47
2016W48,Fthiotida,Number,38,2016,W48,48
2016W49,Fthiotida,Number,36,2016,W49,49
2016W50,Fthiotida,Number,49,2016,W50,50
2016W51,Fthiotida,Number,46,2016,W51,51
2016W52,Fthiotida,Number,46,2016,W52,52
2016W99,Fthiotida,Number,:,2016,W99,99
2017W01,Fthiotida,Number,43,2017,W01,1
2017W02,Fthiotida,Number,53,2017,W02,2
2017W03,Fthiotida,Number,53,2017,W03,3
2017W04,Fthiotida,Number,42,2017,W04,4
2017W05,Fthiotida,Number,48,2017,W05,5
2017W06,Fthiotida,Number,40,2017,W06,6
2017W07,Fthiotida,Number,49,2017,W07,7
2017W08,Fthiotida,Number,40,2017,W08,8
2017W09,Fthiotida,Number,26,2017,W09,9
2017W10,Fthiotida,Number,46,2017,W10,10
2017W11,Fthiotida,Number,34,2017,W11,11
2017W12,Fthiotida,Number,27,2017,W12,12
2017W13,Fthiotida,Number,36,2017,W13,13
2017W14,Fthiotida,Number,29,2017,W14,14
2017W15,Fthiotida,Number,39,2017,W15,15
2017W16,Fthiotida,Number,53,2017,W16,16
2017W17,Fthiotida,Number,45,2017,W17,17
2017W18,Fthiotida,Number,40,2017,W18,18
2017W19,Fthiotida,Number,38,2017,W19,19
2017W20,Fthiotida,Number,31,2017,W20,20
2017W21,Fthiotida,Number,37,2017,W21,21
2017W22,Fthiotida,Number,28,2017,W22,22
2017W23,Fthiotida,Number,25,2017,W23,23
2017W24,Fthiotida,Number,34,2017,W24,24
2017W25,Fthiotida,Number,43,2017,W25,25
2017W26,Fthiotida,Number,54,2017,W26,26
2017W27,Fthiotida,Number,47,2017,W27,27
2017W28,Fthiotida,Number,31,2017,W28,28
2017W29,Fthiotida,Number,27,2017,W29,29
2017W30,Fthiotida,Number,18,2017,W30,30
2017W31,Fthiotida,Number,48,2017,W31,31
2017W32,Fthiotida,Number,40,2017,W32,32
2017W33,Fthiotida,Number,35,2017,W33,33
2017W34,Fthiotida,Number,41,2017,W34,34
2017W35,Fthiotida,Number,35,2017,W35,35
2017W36,Fthiotida,Number,38,2017,W36,36
2017W37,Fthiotida,Number,40,2017,W37,37
2017W38,Fthiotida,Number,40,2017,W38,38
2017W39,Fthiotida,Number,26,2017,W39,39
2017W40,Fthiotida,Number,36,2017,W40,40
2017W41,Fthiotida,Number,53,2017,W41,41
2017W42,Fthiotida,Number,32,2017,W42,42
2017W43,Fthiotida,Number,36,2017,W43,43
2017W44,Fthiotida,Number,43,2017,W44,44
2017W45,Fthiotida,Number,35,2017,W45,45
2017W46,Fthiotida,Number,35,2017,W46,46
2017W47,Fthiotida,Number,53,2017,W47,47
2017W48,Fthiotida,Number,40,2017,W48,48
2017W49,Fthiotida,Number,39,2017,W49,49
2017W50,Fthiotida,Number,36,2017,W50,50
2017W51,Fthiotida,Number,38,2017,W51,51
2017W52,Fthiotida,Number,39,2017,W52,52
2017W99,Fthiotida,Number,:,2017,W99,99
2018W01,Fthiotida,Number,48,2018,W01,1
2018W02,Fthiotida,Number,45,2018,W02,2
2018W03,Fthiotida,Number,40,2018,W03,3
2018W04,Fthiotida,Number,45,2018,W04,4
2018W05,Fthiotida,Number,46,2018,W05,5
2018W06,Fthiotida,Number,46,2018,W06,6
2018W07,Fthiotida,Number,43,2018,W07,7
2018W08,Fthiotida,Number,51,2018,W08,8
2018W09,Fthiotida,Number,39,2018,W09,9
2018W10,Fthiotida,Number,39,2018,W10,10
2018W11,Fthiotida,Number,44,2018,W11,11
2018W12,Fthiotida,Number,36,2018,W12,12
2018W13,Fthiotida,Number,45,2018,W13,13
2018W14,Fthiotida,Number,41,2018,W14,14
2018W15,Fthiotida,Number,39,2018,W15,15
2018W16,Fthiotida,Number,37,2018,W16,16
2018W17,Fthiotida,Number,40,2018,W17,17
2018W18,Fthiotida,Number,37,2018,W18,18
2018W19,Fthiotida,Number,31,2018,W19,19
2018W20,Fthiotida,Number,41,2018,W20,20
2018W21,Fthiotida,Number,26,2018,W21,21
2018W22,Fthiotida,Number,38,2018,W22,22
2018W23,Fthiotida,Number,42,2018,W23,23
2018W24,Fthiotida,Number,42,2018,W24,24
2018W25,Fthiotida,Number,32,2018,W25,25
2018W26,Fthiotida,Number,47,2018,W26,26
2018W27,Fthiotida,Number,43,2018,W27,27
2018W28,Fthiotida,Number,45,2018,W28,28
2018W29,Fthiotida,Number,39,2018,W29,29
2018W30,Fthiotida,Number,33,2018,W30,30
2018W31,Fthiotida,Number,33,2018,W31,31
2018W32,Fthiotida,Number,33,2018,W32,32
2018W33,Fthiotida,Number,25,2018,W33,33
2018W34,Fthiotida,Number,36,2018,W34,34
2018W35,Fthiotida,Number,36,2018,W35,35
2018W36,Fthiotida,Number,36,2018,W36,36
2018W37,Fthiotida,Number,38,2018,W37,37
2018W38,Fthiotida,Number,26,2018,W38,38
2018W39,Fthiotida,Number,34,2018,W39,39
2018W40,Fthiotida,Number,30,2018,W40,40
2018W41,Fthiotida,Number,39,2018,W41,41
2018W42,Fthiotida,Number,48,2018,W42,42
2018W43,Fthiotida,Number,29,2018,W43,43
2018W44,Fthiotida,Number,37,2018,W44,44
2018W45,Fthiotida,Number,42,2018,W45,45
2018W46,Fthiotida,Number,28,2018,W46,46
2018W47,Fthiotida,Number,44,2018,W47,47
2018W48,Fthiotida,Number,46,2018,W48,48
2018W49,Fthiotida,Number,39,2018,W49,49
2018W50,Fthiotida,Number,42,2018,W50,50
2018W51,Fthiotida,Number,52,2018,W51,51
2018W52,Fthiotida,Number,35,2018,W52,52
2018W99,Fthiotida,Number,:,2018,W99,99
2019W01,Fthiotida,Number,54,2019,W01,1
2019W02,Fthiotida,Number,69,2019,W02,2
2019W03,Fthiotida,Number,51,2019,W03,3
2019W04,Fthiotida,Number,37,2019,W04,4
2019W05,Fthiotida,Number,48,2019,W05,5
2019W06,Fthiotida,Number,39,2019,W06,6
2019W07,Fthiotida,Number,40,2019,W07,7
2019W08,Fthiotida,Number,49,2019,W08,8
2019W09,Fthiotida,Number,66,2019,W09,9
2019W10,Fthiotida,Number,38,2019,W10,10
2019W11,Fthiotida,Number,41,2019,W11,11
2019W12,Fthiotida,Number,49,2019,W12,12
2019W13,Fthiotida,Number,54,2019,W13,13
2019W14,Fthiotida,Number,43,2019,W14,14
2019W15,Fthiotida,Number,31,2019,W15,15
2019W16,Fthiotida,Number,25,2019,W16,16
2019W17,Fthiotida,Number,40,2019,W17,17
2019W18,Fthiotida,Number,41,2019,W18,18
2019W19,Fthiotida,Number,47,2019,W19,19
2019W20,Fthiotida,Number,49,2019,W20,20
2019W21,Fthiotida,Number,37,2019,W21,21
2019W22,Fthiotida,Number,36,2019,W22,22
2019W23,Fthiotida,Number,43,2019,W23,23
2019W24,Fthiotida,Number,51,2019,W24,24
2019W25,Fthiotida,Number,33,2019,W25,25
2019W26,Fthiotida,Number,25,2019,W26,26
2019W27,Fthiotida,Number,42,2019,W27,27
2019W28,Fthiotida,Number,35,2019,W28,28
2019W29,Fthiotida,Number,28,2019,W29,29
