"","party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","total_num_ads","total_spend_formatted","custom_audience_type","detailed_type"
"59","Ανδρουλάκης","All",12,0.91235450848408,"gender",NA,NA,13,"€1,141",NA,NA
"60","Ανδρουλάκης","Women",1,0.087645491515916,"gender",NA,NA,13,"€1,141",NA,NA
"61","Ανδρουλάκης","Men",0,0,"gender",NA,NA,13,"€1,141",NA,NA
"62","Ανδρουλάκης","English (UK)",2,0.082868812228299,"language",NA,NA,13,"€1,141",NA,NA
"63","Ανδρουλάκης","Greek",2,0.082868812228299,"language",NA,NA,13,"€1,141",NA,NA
"64","Ανδρουλάκης","English (US)",2,0.082868812228299,"language",NA,NA,13,"€1,141",NA,NA
"65","Ανδρουλάκης","Greece",7,0.8130258729491,"location","countries",FALSE,13,"€1,141",NA,NA
"66","Ανδρουλάκης","Skýdra, Pella, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"67","Ανδρουλάκης","Édessa, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"68","Ανδρουλάκης","Litóchoro, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"69","Ανδρουλάκης","Rodholívos, Kavala, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"70","Ανδρουλάκης","Kateríni, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"71","Ανδρουλάκης","Aridaia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"72","Ανδρουλάκης","Néa Zíchni, Serrai, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"73","Ανδρουλάκης","Évosmo, Thessaloniki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"74","Ανδρουλάκης","Irakleia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"75","Ανδρουλάκης","Acharne, Greece",1,0.021376735380732,"location","CITY",FALSE,13,"€1,141",NA,NA
"76","Ανδρουλάκης","Kinéta, Attiki, Greece",2,0.031394615061001,"location","CITY",FALSE,13,"€1,141",NA,NA
"77","Ανδρουλάκης","Políchni, Thessaloniki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"78","Ανδρουλάκης","Kalambáki, Kavala, Greece",1,0.012796241761324,"location","CITY",FALSE,13,"€1,141",NA,NA
"79","Ανδρουλάκης","Eleftheroúpoli, Kavala, Greece",1,0.012796241761324,"location","CITY",FALSE,13,"€1,141",NA,NA
"80","Ανδρουλάκης","Kavála, Greece",1,0.012796241761324,"location","CITY",FALSE,13,"€1,141",NA,NA
"81","Ανδρουλάκης","Potamoi, Drama, Greece",1,0.012796241761324,"location","CITY",FALSE,13,"€1,141",NA,NA
"82","Ανδρουλάκης","Véroia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"83","Ανδρουλάκης","Lagkadás, Thessaloniki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"84","Ανδρουλάκης","Sidirókastro, Serrai, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"85","Ανδρουλάκης","Kalamariá, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"86","Ανδρουλάκης","Crete, Greece",2,0.072710699761604,"location","regions",FALSE,13,"€1,141",NA,NA
"87","Ανδρουλάκης","Alexándria, Imathia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"88","Ανδρουλάκης","Sérres, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"89","Ανδρουλάκης","Stavroúpoli, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"90","Ανδρουλάκης","Aigínio, Pieria, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"91","Ανδρουλάκης","Polýkastro, Kilkis, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"92","Ανδρουλάκης","Metamórfosi, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"93","Ανδρουλάκης","Alexándreia, Imathia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"94","Ανδρουλάκης","Koufalia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"95","Ανδρουλάκης","Peloponnese (region), Greece",1,0.053156990604403,"location","regions",FALSE,13,"€1,141",NA,NA
"96","Ανδρουλάκης","Panórama, Thessaloniki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"97","Ανδρουλάκης","Serres, Greece",1,0.070072570466975,"location","REGION",FALSE,13,"€1,141",NA,NA
"98","Ανδρουλάκης","Iráklia, Kikladhes, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"99","Ανδρουλάκης","Langadas, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"100","Ανδρουλάκης","Dráma, Greece",1,0.012796241761324,"location","CITY",FALSE,13,"€1,141",NA,NA
"101","Ανδρουλάκης","Prosotsáni, Drama, Greece",1,0.012796241761324,"location","CITY",FALSE,13,"€1,141",NA,NA
"102","Ανδρουλάκης","Chrysoúpoli, Kavala, Greece",1,0.012796241761324,"location","CITY",FALSE,13,"€1,141",NA,NA
"103","Ανδρουλάκης","Thérmi, Thessaloniki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"104","Ανδρουλάκης","Thessaloníki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"105","Ανδρουλάκης","Triandría, Thessaloniki, Greece",1,0.070072570466975,"location","NEIGHBORHOOD",FALSE,13,"€1,141",NA,NA
"106","Ανδρουλάκης","Giannitsa, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"107","Ανδρουλάκης","Náousa, Imathia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"108","Ανδρουλάκης","Veria, Imathia, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"109","Ανδρουλάκης","Oraiókastro, Thessaloniki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"110","Ανδρουλάκης","Libanovo, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"111","Ανδρουλάκης","Náousa, Kikladhes, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"112","Ανδρουλάκης","Ampelokipoi, Thessaloniki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"113","Ανδρουλάκης","Nigrita, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"114","Ανδρουλάκης","Polýgyros, Khalkidhiki, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"115","Ανδρουλάκης","Lakhanás, Kilkis, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"116","Ανδρουλάκης","Kilkís, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"117","Ανδρουλάκης","Loutrópolis Thermís, Greece",1,0.070072570466975,"location","CITY",FALSE,13,"€1,141",NA,NA
"118","Ανδρουλάκης","13",0,0,"age",NA,NA,13,"€1,141",NA,NA
"119","Ανδρουλάκης","14",0,0,"age",NA,NA,13,"€1,141",NA,NA
"120","Ανδρουλάκης","15",0,0,"age",NA,NA,13,"€1,141",NA,NA
"121","Ανδρουλάκης","16",0,0,"age",NA,NA,13,"€1,141",NA,NA
"122","Ανδρουλάκης","17",0,0,"age",NA,NA,13,"€1,141",NA,NA
"123","Ανδρουλάκης","18",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"124","Ανδρουλάκης","19",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"125","Ανδρουλάκης","20",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"126","Ανδρουλάκης","21",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"127","Ανδρουλάκης","22",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"128","Ανδρουλάκης","23",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"129","Ανδρουλάκης","24",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"130","Ανδρουλάκης","25",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"131","Ανδρουλάκης","26",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"132","Ανδρουλάκης","27",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"133","Ανδρουλάκης","28",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"134","Ανδρουλάκης","29",12,0.9468430093956,"age",NA,NA,13,"€1,141",NA,NA
"135","Ανδρουλάκης","30",13,1,"age",NA,NA,13,"€1,141",NA,NA
"136","Ανδρουλάκης","31",13,1,"age",NA,NA,13,"€1,141",NA,NA
"137","Ανδρουλάκης","32",13,1,"age",NA,NA,13,"€1,141",NA,NA
"138","Ανδρουλάκης","33",13,1,"age",NA,NA,13,"€1,141",NA,NA
"139","Ανδρουλάκης","34",13,1,"age",NA,NA,13,"€1,141",NA,NA
"140","Ανδρουλάκης","35",13,1,"age",NA,NA,13,"€1,141",NA,NA
"141","Ανδρουλάκης","36",13,1,"age",NA,NA,13,"€1,141",NA,NA
"142","Ανδρουλάκης","37",13,1,"age",NA,NA,13,"€1,141",NA,NA
"143","Ανδρουλάκης","38",13,1,"age",NA,NA,13,"€1,141",NA,NA
"144","Ανδρουλάκης","39",13,1,"age",NA,NA,13,"€1,141",NA,NA
"145","Ανδρουλάκης","40",13,1,"age",NA,NA,13,"€1,141",NA,NA
"146","Ανδρουλάκης","41",13,1,"age",NA,NA,13,"€1,141",NA,NA
"147","Ανδρουλάκης","42",13,1,"age",NA,NA,13,"€1,141",NA,NA
"148","Ανδρουλάκης","43",13,1,"age",NA,NA,13,"€1,141",NA,NA
"149","Ανδρουλάκης","44",13,1,"age",NA,NA,13,"€1,141",NA,NA
"150","Ανδρουλάκης","45",13,1,"age",NA,NA,13,"€1,141",NA,NA
"151","Ανδρουλάκης","46",13,1,"age",NA,NA,13,"€1,141",NA,NA
"152","Ανδρουλάκης","47",13,1,"age",NA,NA,13,"€1,141",NA,NA
"153","Ανδρουλάκης","48",13,1,"age",NA,NA,13,"€1,141",NA,NA
"154","Ανδρουλάκης","49",13,1,"age",NA,NA,13,"€1,141",NA,NA
"155","Ανδρουλάκης","50",13,1,"age",NA,NA,13,"€1,141",NA,NA
"156","Ανδρουλάκης","51",13,1,"age",NA,NA,13,"€1,141",NA,NA
"157","Ανδρουλάκης","52",13,1,"age",NA,NA,13,"€1,141",NA,NA
"158","Ανδρουλάκης","53",13,1,"age",NA,NA,13,"€1,141",NA,NA
"159","Ανδρουλάκης","54",13,1,"age",NA,NA,13,"€1,141",NA,NA
"160","Ανδρουλάκης","55",13,1,"age",NA,NA,13,"€1,141",NA,NA
"161","Ανδρουλάκης","56",13,1,"age",NA,NA,13,"€1,141",NA,NA
"162","Ανδρουλάκης","57",13,1,"age",NA,NA,13,"€1,141",NA,NA
"163","Ανδρουλάκης","58",13,1,"age",NA,NA,13,"€1,141",NA,NA
"164","Ανδρουλάκης","59",13,1,"age",NA,NA,13,"€1,141",NA,NA
"165","Ανδρουλάκης","60",13,1,"age",NA,NA,13,"€1,141",NA,NA
"166","Ανδρουλάκης","61",13,1,"age",NA,NA,13,"€1,141",NA,NA
"167","Ανδρουλάκης","62",13,1,"age",NA,NA,13,"€1,141",NA,NA
"168","Ανδρουλάκης","63",13,1,"age",NA,NA,13,"€1,141",NA,NA
"169","Ανδρουλάκης","64",13,1,"age",NA,NA,13,"€1,141",NA,NA
"170","Ανδρουλάκης","65+",13,1,"age",NA,NA,13,"€1,141",NA,NA
"171","Ανδρουλάκης","Custom audience",2,0.37074919366148,"custom_audience",NA,FALSE,13,"€1,141","HAS_CA_INCLUSION",NA
"172","Ανδρουλάκης","Custom audience",0,0,"custom_audience",NA,TRUE,13,"€1,141","HAS_CA_EXCLUSION",NA
"173","Ανδρουλάκης","Customer list custom audience",1,0.26293647454775,"custom_audience",NA,FALSE,13,"€1,141","HAS_DFCA_INCLUSION",NA
"174","Ανδρουλάκης","Customer list custom audience",0,0,"custom_audience",NA,TRUE,13,"€1,141","HAS_DFCA_EXCLUSION",NA
"175","Ανδρουλάκης","Lookalike audience",3,0.47733487589398,"lookalike_audience",NA,FALSE,13,"€1,141",NA,NA
"176","Ανδρουλάκης","Lookalike audience",0,0,"lookalike_audience",NA,TRUE,13,"€1,141",NA,NA
"177","Ανδρουλάκης","Parents (All)",2,0.17529098303183,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"178","Ανδρουλάκης","Farming, Fishing and Forestry",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"179","Ανδρουλάκης","Europe",1,0.019553709157201,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"180","Ανδρουλάκης","Parents with preschoolers (03-05 years) ",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"181","Ανδρουλάκης","Community and Social Services",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"182","Ανδρουλάκης","IT Decision Makers",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"183","Ανδρουλάκης","Law",2,0.072141004066751,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"184","Ανδρουλάκης","Parents with teenagers (13-17 years)",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"185","Ανδρουλάκης","Parents (up to 12 months)",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"186","Ανδρουλάκης","Finance",1,0.019553709157201,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"187","Ανδρουλάκης","Politics",3,0.084937245828075,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"188","Ανδρουλάκης","Parents with adult children (18-26 years) ",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"189","Ανδρουλάκης","Parents with early school-age children (06-08 years) ",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"190","Ανδρουλάκης","Management",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"191","Ανδρουλάκης","Volunteering",1,0.019553709157201,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"192","Ανδρουλάκης","Food and Restaurants",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"193","Ανδρουλάκης","Architecture and Engineering",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"194","Ανδρουλάκης","Legal Services",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"195","Ανδρουλάκης","Arts, Entertainment, Sports and Media",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"196","Ανδρουλάκης","Healthcare and Medical Services",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"197","Ανδρουλάκης","Transportation and Moving",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"198","Ανδρουλάκης","European Union",1,0.019553709157201,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"199","Ανδρουλάκης","Community issues",2,0.032349950918525,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"200","Ανδρουλάκης","Small business-to-business enterprise employees (10-200 employees)",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"201","Ανδρουλάκης","Protective Services",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"202","Ανδρουλάκης","Business decision maker titles and interests",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"203","Ανδρουλάκης","Society",1,0.019553709157201,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"204","Ανδρουλάκης","Business and Finance",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"205","Ανδρουλάκης","Parents with toddlers (01-02 years) ",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"206","Ανδρουλάκης","Construction and Extraction",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"207","Ανδρουλάκης","Administrative Services",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"208","Ανδρουλάκης","IT and Technical Services",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"209","Ανδρουλάκης","Parents with preteens (09-12 years)",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"210","Ανδρουλάκης","Computation and Mathematics",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"211","Ανδρουλάκης","Sales",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"212","Ανδρουλάκης","Politics and social issues",1,0.019553709157201,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"213","Ανδρουλάκης","Medium business-to-business enterprise employees (200 - 500 employees)",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"214","Ανδρουλάκης","Military (Global)",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"215","Ανδρουλάκης","Cleaning and Maintenance Services",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"216","Ανδρουλάκης","Government Employees (Global)",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"217","Ανδρουλάκης","Charity and causes",1,0.019553709157201,"detailed",NA,FALSE,13,"€1,141",NA,"INTERESTS"
"218","Ανδρουλάκης","Life, Physical and Social Sciences",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"219","Ανδρουλάκης","Business Decision Makers",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"220","Ανδρουλάκης","Production",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
"221","Ανδρουλάκης","Education and Libraries",1,0.087645491515916,"detailed",NA,FALSE,13,"€1,141",NA,"DEMOGRAPHICS"
