year,week,age,deaths
2016,41,Y25-29,3.0
2016,41,Y30-34,14.0
2016,41,Y35-39,13.0
2016,41,Y40-44,14.0
2016,41,Y45-49,37.0
2016,41,Y5-9,2.0
2016,41,Y50-54,52.0
2016,41,Y55-59,58.0
2016,41,Y60-64,95.0
2016,41,Y65-69,117.0
2016,41,Y70-74,154.0
2016,41,Y75-79,258.0
2016,41,Y80-84,428.0
2016,41,Y85-89,441.0
2016,41,Y_GE90,342.0
2016,41,Y_LT5,16.0
2016,42,UNK,0.0
2016,42,Y10-14,1.0
2016,42,Y15-19,4.0
2016,42,Y20-24,3.0
2016,42,Y25-29,6.0
2016,42,Y30-34,11.0
2016,42,Y35-39,7.0
2016,42,Y40-44,15.0
2016,42,Y45-49,31.0
2016,42,Y5-9,0.0
2016,42,Y50-54,40.0
2016,42,Y55-59,63.0
2016,42,Y60-64,101.0
2016,42,Y65-69,139.0
2016,42,Y70-74,182.0
2016,42,Y75-79,248.0
2016,42,Y80-84,416.0
2016,42,Y85-89,472.0
2016,42,Y_GE90,389.0
2016,42,Y_LT5,14.0
2016,43,UNK,0.0
2016,43,Y10-14,0.0
2016,43,Y15-19,3.0
2016,43,Y20-24,6.0
2016,43,Y25-29,4.0
2016,43,Y30-34,4.0
2016,43,Y35-39,10.0
2016,43,Y40-44,15.0
2016,43,Y45-49,28.0
2016,43,Y5-9,2.0
2016,43,Y50-54,53.0
2016,43,Y55-59,61.0
2016,43,Y60-64,97.0
2016,43,Y65-69,133.0
2016,43,Y70-74,172.0
2016,43,Y75-79,285.0
2016,43,Y80-84,436.0
2016,43,Y85-89,480.0
2016,43,Y_GE90,379.0
2016,43,Y_LT5,9.0
2016,44,UNK,0.0
2016,44,Y10-14,1.0
2016,44,Y15-19,1.0
2016,44,Y20-24,5.0
2016,44,Y25-29,4.0
2016,44,Y30-34,5.0
2016,44,Y35-39,14.0
2016,44,Y40-44,17.0
2016,44,Y45-49,32.0
2016,44,Y5-9,1.0
2016,44,Y50-54,38.0
2016,44,Y55-59,70.0
2016,44,Y60-64,109.0
2016,44,Y65-69,118.0
2016,44,Y70-74,177.0
2016,44,Y75-79,249.0
2016,44,Y80-84,413.0
2016,44,Y85-89,510.0
2016,44,Y_GE90,378.0
2016,44,Y_LT5,6.0
2016,45,UNK,0.0
2016,45,Y10-14,2.0
2016,45,Y15-19,1.0
2016,45,Y20-24,3.0
2016,45,Y25-29,6.0
2016,45,Y30-34,13.0
2016,45,Y35-39,7.0
2016,45,Y40-44,22.0
2016,45,Y45-49,33.0
2016,45,Y5-9,0.0
2016,45,Y50-54,52.0
2016,45,Y55-59,67.0
2016,45,Y60-64,120.0
2016,45,Y65-69,152.0
2016,45,Y70-74,177.0
2016,45,Y75-79,281.0
2016,45,Y80-84,461.0
2016,45,Y85-89,509.0
2016,45,Y_GE90,433.0
2016,45,Y_LT5,10.0
2016,46,UNK,0.0
2016,46,Y10-14,0.0
2016,46,Y15-19,0.0
2016,46,Y20-24,5.0
2016,46,Y25-29,2.0
2016,46,Y30-34,13.0
2016,46,Y35-39,13.0
2016,46,Y40-44,19.0
2016,46,Y45-49,29.0
2016,46,Y5-9,1.0
2016,46,Y50-54,54.0
2016,46,Y55-59,71.0
2016,46,Y60-64,100.0
2016,46,Y65-69,129.0
2016,46,Y70-74,162.0
2016,46,Y75-79,285.0
2016,46,Y80-84,461.0
2016,46,Y85-89,501.0
2016,46,Y_GE90,396.0
2016,46,Y_LT5,3.0
2016,47,UNK,0.0
2016,47,Y10-14,0.0
2016,47,Y15-19,4.0
2016,47,Y20-24,6.0
2016,47,Y25-29,4.0
2016,47,Y30-34,8.0
2016,47,Y35-39,9.0
2016,47,Y40-44,19.0
2016,47,Y45-49,31.0
2016,47,Y5-9,1.0
2016,47,Y50-54,39.0
2016,47,Y55-59,89.0
2016,47,Y60-64,97.0
2016,47,Y65-69,143.0
2016,47,Y70-74,195.0
2016,47,Y75-79,291.0
2016,47,Y80-84,502.0
2016,47,Y85-89,523.0
2016,47,Y_GE90,459.0
2016,47,Y_LT5,11.0
2016,48,UNK,0.0
2016,48,Y10-14,0.0
2016,48,Y15-19,2.0
2016,48,Y20-24,8.0
2016,48,Y25-29,1.0
2016,48,Y30-34,7.0
2016,48,Y35-39,14.0
2016,48,Y40-44,16.0
2016,48,Y45-49,21.0
2016,48,Y5-9,0.0
2016,48,Y50-54,41.0
2016,48,Y55-59,73.0
2016,48,Y60-64,108.0
2016,48,Y65-69,162.0
2016,48,Y70-74,185.0
2016,48,Y75-79,317.0
2016,48,Y80-84,477.0
2016,48,Y85-89,499.0
2016,48,Y_GE90,468.0
2016,48,Y_LT5,14.0
2016,49,UNK,0.0
2016,49,Y10-14,0.0
2016,49,Y15-19,0.0
2016,49,Y20-24,1.0
2016,49,Y25-29,2.0
2016,49,Y30-34,4.0
2016,49,Y35-39,9.0
2016,49,Y40-44,15.0
2016,49,Y45-49,37.0
2016,49,Y5-9,1.0
2016,49,Y50-54,47.0
2016,49,Y55-59,71.0
2016,49,Y60-64,96.0
2016,49,Y65-69,148.0
2016,49,Y70-74,200.0
2016,49,Y75-79,304.0
2016,49,Y80-84,492.0
2016,49,Y85-89,576.0
2016,49,Y_GE90,463.0
2016,49,Y_LT5,9.0
2016,50,UNK,0.0
2016,50,Y10-14,3.0
2016,50,Y15-19,4.0
2016,50,Y20-24,3.0
2016,50,Y25-29,4.0
2016,50,Y30-34,10.0
2016,50,Y35-39,15.0
2016,50,Y40-44,16.0
2016,50,Y45-49,35.0
2016,50,Y5-9,2.0
2016,50,Y50-54,51.0
2016,50,Y55-59,67.0
2016,50,Y60-64,115.0
2016,50,Y65-69,133.0
2016,50,Y70-74,171.0
2016,50,Y75-79,260.0
2016,50,Y80-84,506.0
2016,50,Y85-89,549.0
2016,50,Y_GE90,463.0
2016,50,Y_LT5,7.0
2016,51,UNK,0.0
2016,51,Y10-14,2.0
2016,51,Y15-19,3.0
2016,51,Y20-24,1.0
2016,51,Y25-29,5.0
2016,51,Y30-34,9.0
2016,51,Y35-39,13.0
2016,51,Y40-44,16.0
2016,51,Y45-49,28.0
2016,51,Y5-9,0.0
2016,51,Y50-54,73.0
2016,51,Y55-59,75.0
2016,51,Y60-64,113.0
2016,51,Y65-69,161.0
2016,51,Y70-74,194.0
2016,51,Y75-79,341.0
2016,51,Y80-84,497.0
2016,51,Y85-89,655.0
2016,51,Y_GE90,518.0
2016,51,Y_LT5,12.0
2016,52,UNK,0.0
2016,52,Y10-14,0.0
2016,52,Y15-19,3.0
2016,52,Y20-24,2.0
2016,52,Y25-29,5.0
2016,52,Y30-34,9.0
2016,52,Y35-39,14.0
2016,52,Y40-44,18.0
2016,52,Y45-49,38.0
2016,52,Y5-9,3.0
2016,52,Y50-54,64.0
2016,52,Y55-59,83.0
2016,52,Y60-64,110.0
2016,52,Y65-69,165.0
2016,52,Y70-74,216.0
2016,52,Y75-79,308.0
2016,52,Y80-84,587.0
2016,52,Y85-89,671.0
2016,52,Y_GE90,571.0
2016,52,Y_LT5,8.0
2017,1,UNK,0.0
2017,1,Y10-14,0.0
2017,1,Y15-19,2.0
2017,1,Y20-24,6.0
2017,1,Y25-29,2.0
2017,1,Y30-34,6.0
2017,1,Y35-39,8.0
2017,1,Y40-44,23.0
2017,1,Y45-49,33.0
2017,1,Y5-9,1.0
2017,1,Y50-54,47.0
2017,1,Y55-59,107.0
2017,1,Y60-64,121.0
2017,1,Y65-69,172.0
2017,1,Y70-74,268.0
2017,1,Y75-79,426.0
2017,1,Y80-84,676.0
2017,1,Y85-89,856.0
2017,1,Y_GE90,665.0
2017,1,Y_LT5,6.0
2017,2,UNK,0.0
2017,2,Y10-14,1.0
2017,2,Y15-19,2.0
2017,2,Y20-24,4.0
2017,2,Y25-29,4.0
2017,2,Y30-34,10.0
2017,2,Y35-39,8.0
2017,2,Y40-44,17.0
2017,2,Y45-49,35.0
2017,2,Y5-9,2.0
2017,2,Y50-54,62.0
2017,2,Y55-59,99.0
2017,2,Y60-64,128.0
2017,2,Y65-69,194.0
2017,2,Y70-74,293.0
2017,2,Y75-79,443.0
2017,2,Y80-84,716.0
2017,2,Y85-89,881.0
2017,2,Y_GE90,772.0
2017,2,Y_LT5,9.0
2017,3,UNK,0.0
2017,3,Y10-14,1.0
2017,3,Y15-19,5.0
2017,3,Y20-24,3.0
2017,3,Y25-29,7.0
2017,3,Y30-34,7.0
2017,3,Y35-39,11.0
2017,3,Y40-44,13.0
2017,3,Y45-49,34.0
2017,3,Y5-9,3.0
2017,3,Y50-54,58.0
2017,3,Y55-59,91.0
2017,3,Y60-64,135.0
2017,3,Y65-69,158.0
2017,3,Y70-74,249.0
2017,3,Y75-79,375.0
2017,3,Y80-84,648.0
2017,3,Y85-89,818.0
2017,3,Y_GE90,739.0
2017,3,Y_LT5,9.0
2017,4,UNK,0.0
2017,4,Y10-14,1.0
2017,4,Y15-19,0.0
2017,4,Y20-24,4.0
2017,4,Y25-29,6.0
2017,4,Y30-34,11.0
2017,4,Y35-39,19.0
2017,4,Y40-44,16.0
2017,4,Y45-49,38.0
2017,4,Y5-9,0.0
2017,4,Y50-54,58.0
2017,4,Y55-59,71.0
2017,4,Y60-64,106.0
2017,4,Y65-69,171.0
2017,4,Y70-74,238.0
2017,4,Y75-79,346.0
2017,4,Y80-84,636.0
2017,4,Y85-89,754.0
2017,4,Y_GE90,598.0
2017,4,Y_LT5,9.0
2017,5,UNK,0.0
2017,5,Y10-14,0.0
2017,5,Y15-19,2.0
2017,5,Y20-24,3.0
2017,5,Y25-29,6.0
2017,5,Y30-34,12.0
2017,5,Y35-39,14.0
2017,5,Y40-44,17.0
2017,5,Y45-49,35.0
2017,5,Y5-9,2.0
2017,5,Y50-54,47.0
2017,5,Y55-59,94.0
2017,5,Y60-64,120.0
2017,5,Y65-69,176.0
2017,5,Y70-74,238.0
2017,5,Y75-79,333.0
2017,5,Y80-84,590.0
2017,5,Y85-89,704.0
2017,5,Y_GE90,602.0
2017,5,Y_LT5,7.0
2017,6,UNK,0.0
2017,6,Y10-14,1.0
2017,6,Y15-19,4.0
2017,6,Y20-24,1.0
2017,6,Y25-29,1.0
2017,6,Y30-34,9.0
2017,6,Y35-39,11.0
2017,6,Y40-44,26.0
2017,6,Y45-49,27.0
2017,6,Y5-9,2.0
2017,6,Y50-54,51.0
2017,6,Y55-59,71.0
2017,6,Y60-64,110.0
2017,6,Y65-69,162.0
2017,6,Y70-74,211.0
2017,6,Y75-79,312.0
2017,6,Y80-84,572.0
2017,6,Y85-89,663.0
2017,6,Y_GE90,554.0
2017,6,Y_LT5,2.0
2017,7,UNK,0.0
2017,7,Y10-14,1.0
2017,7,Y15-19,6.0
2017,7,Y20-24,5.0
2017,7,Y25-29,9.0
2017,7,Y30-34,3.0
2017,7,Y35-39,4.0
2017,7,Y40-44,13.0
2017,7,Y45-49,39.0
2017,7,Y5-9,0.0
2017,7,Y50-54,61.0
2017,7,Y55-59,78.0
2017,7,Y60-64,92.0
2017,7,Y65-69,167.0
2017,7,Y70-74,198.0
2017,7,Y75-79,300.0
2017,7,Y80-84,523.0
2017,7,Y85-89,612.0
2017,7,Y_GE90,555.0
2017,7,Y_LT5,9.0
2017,8,UNK,0.0
2017,8,Y10-14,0.0
2017,8,Y15-19,2.0
2017,8,Y20-24,8.0
2017,8,Y25-29,12.0
2017,8,Y30-34,5.0
2017,8,Y35-39,13.0
2017,8,Y40-44,16.0
2017,8,Y45-49,28.0
2017,8,Y5-9,1.0
2017,8,Y50-54,49.0
2017,8,Y55-59,68.0
2017,8,Y60-64,102.0
2017,8,Y65-69,138.0
2017,8,Y70-74,208.0
2017,8,Y75-79,302.0
2017,8,Y80-84,491.0
2017,8,Y85-89,555.0
2017,8,Y_GE90,515.0
2017,8,Y_LT5,10.0
2017,9,UNK,0.0
2017,9,Y10-14,1.0
2017,9,Y15-19,2.0
2017,9,Y20-24,3.0
2017,9,Y25-29,3.0
2017,9,Y30-34,5.0
2017,9,Y35-39,7.0
2017,9,Y40-44,15.0
2017,9,Y45-49,31.0
2017,9,Y5-9,2.0
2017,9,Y50-54,57.0
2017,9,Y55-59,73.0
2017,9,Y60-64,84.0
2017,9,Y65-69,147.0
2017,9,Y70-74,176.0
2017,9,Y75-79,268.0
2017,9,Y80-84,490.0
2017,9,Y85-89,560.0
2017,9,Y_GE90,471.0
2017,9,Y_LT5,4.0
2017,10,UNK,0.0
2017,10,Y10-14,2.0
2017,10,Y15-19,1.0
2017,10,Y20-24,5.0
2017,10,Y25-29,0.0
2017,10,Y30-34,3.0
2017,10,Y35-39,12.0
2017,10,Y40-44,18.0
2017,10,Y45-49,26.0
2017,10,Y5-9,2.0
2017,10,Y50-54,45.0
2017,10,Y55-59,69.0
2017,10,Y60-64,93.0
2017,10,Y65-69,139.0
2017,10,Y70-74,184.0
2017,10,Y75-79,273.0
2017,10,Y80-84,514.0
2017,10,Y85-89,519.0
2017,10,Y_GE90,492.0
2017,10,Y_LT5,8.0
2017,11,UNK,0.0
2017,11,Y10-14,1.0
2017,11,Y15-19,1.0
2017,11,Y20-24,2.0
2017,11,Y25-29,3.0
2017,11,Y30-34,7.0
2017,11,Y35-39,7.0
2017,11,Y40-44,10.0
2017,11,Y45-49,36.0
2017,11,Y5-9,4.0
2017,11,Y50-54,49.0
2017,11,Y55-59,106.0
2017,11,Y60-64,100.0
2017,11,Y65-69,150.0
2017,11,Y70-74,172.0
2017,11,Y75-79,283.0
2017,11,Y80-84,465.0
2017,11,Y85-89,522.0
2017,11,Y_GE90,524.0
2017,11,Y_LT5,2.0
2017,12,UNK,0.0
2017,12,Y10-14,1.0
2017,12,Y15-19,2.0
2017,12,Y20-24,2.0
2017,12,Y25-29,5.0
2017,12,Y30-34,4.0
2017,12,Y35-39,13.0
2017,12,Y40-44,22.0
2017,12,Y45-49,40.0
2017,12,Y5-9,0.0
2017,12,Y50-54,46.0
2017,12,Y55-59,75.0
2017,12,Y60-64,122.0
2017,12,Y65-69,151.0
2017,12,Y70-74,173.0
2017,12,Y75-79,296.0
2017,12,Y80-84,485.0
2017,12,Y85-89,562.0
2017,12,Y_GE90,445.0
2017,12,Y_LT5,14.0
2017,13,UNK,0.0
2017,13,Y10-14,0.0
2017,13,Y15-19,9.0
2017,13,Y20-24,1.0
2017,13,Y25-29,6.0
2017,13,Y30-34,6.0
2017,13,Y35-39,8.0
2017,13,Y40-44,16.0
2017,13,Y45-49,32.0
2017,13,Y5-9,1.0
2017,13,Y50-54,52.0
2017,13,Y55-59,74.0
2017,13,Y60-64,85.0
2017,13,Y65-69,146.0
2017,13,Y70-74,166.0
2017,13,Y75-79,246.0
2017,13,Y80-84,408.0
2017,13,Y85-89,528.0
2017,13,Y_GE90,464.0
2017,13,Y_LT5,5.0
2017,14,UNK,0.0
2017,14,Y10-14,1.0
2017,14,Y15-19,0.0
2017,14,Y20-24,10.0
2017,14,Y25-29,2.0
2017,14,Y30-34,11.0
2017,14,Y35-39,13.0
2017,14,Y40-44,25.0
2017,14,Y45-49,24.0
2017,14,Y5-9,0.0
2017,14,Y50-54,67.0
2017,14,Y55-59,72.0
2017,14,Y60-64,98.0
2017,14,Y65-69,136.0
2017,14,Y70-74,187.0
2017,14,Y75-79,299.0
2017,14,Y80-84,434.0
2017,14,Y85-89,559.0
2017,14,Y_GE90,417.0
2017,14,Y_LT5,8.0
2017,15,UNK,0.0
2017,15,Y10-14,2.0
2017,15,Y15-19,2.0
2017,15,Y20-24,5.0
2017,15,Y25-29,7.0
2017,15,Y30-34,5.0
2017,15,Y35-39,7.0
2017,15,Y40-44,12.0
2017,15,Y45-49,24.0
2017,15,Y5-9,1.0
2017,15,Y50-54,41.0
2017,15,Y55-59,76.0
2017,15,Y60-64,99.0
2017,15,Y65-69,136.0
2017,15,Y70-74,192.0
2017,15,Y75-79,253.0
2017,15,Y80-84,476.0
2017,15,Y85-89,546.0
2017,15,Y_GE90,475.0
2017,15,Y_LT5,4.0
2017,16,UNK,0.0
2017,16,Y10-14,1.0
2017,16,Y15-19,1.0
2017,16,Y20-24,5.0
2017,16,Y25-29,4.0
2017,16,Y30-34,4.0
2017,16,Y35-39,15.0
2017,16,Y40-44,14.0
2017,16,Y45-49,32.0
2017,16,Y5-9,1.0
2017,16,Y50-54,58.0
2017,16,Y55-59,80.0
2017,16,Y60-64,94.0
2017,16,Y65-69,146.0
2017,16,Y70-74,203.0
2017,16,Y75-79,283.0
2017,16,Y80-84,480.0
2017,16,Y85-89,494.0
2017,16,Y_GE90,447.0
2017,16,Y_LT5,5.0
2017,17,UNK,0.0
2017,17,Y10-14,0.0
2017,17,Y15-19,5.0
2017,17,Y20-24,3.0
2017,17,Y25-29,7.0
2017,17,Y30-34,4.0
2017,17,Y35-39,11.0
2017,17,Y40-44,24.0
2017,17,Y45-49,25.0
2017,17,Y5-9,1.0
2017,17,Y50-54,50.0
2017,17,Y55-59,69.0
2017,17,Y60-64,107.0
2017,17,Y65-69,129.0
2017,17,Y70-74,186.0
2017,17,Y75-79,268.0
2017,17,Y80-84,447.0
2017,17,Y85-89,544.0
2017,17,Y_GE90,437.0
2017,17,Y_LT5,8.0
2017,18,UNK,0.0
2017,18,Y10-14,3.0
2017,18,Y15-19,0.0
2017,18,Y20-24,3.0
2017,18,Y25-29,6.0
2017,18,Y30-34,5.0
2017,18,Y35-39,15.0
2017,18,Y40-44,18.0
2017,18,Y45-49,26.0
2017,18,Y5-9,1.0
2017,18,Y50-54,38.0
2017,18,Y55-59,71.0
2017,18,Y60-64,105.0
2017,18,Y65-69,141.0
2017,18,Y70-74,174.0
2017,18,Y75-79,241.0
2017,18,Y80-84,448.0
2017,18,Y85-89,494.0
2017,18,Y_GE90,460.0
2017,18,Y_LT5,16.0
2017,19,UNK,0.0
2017,19,Y10-14,0.0
2017,19,Y15-19,1.0
2017,19,Y20-24,2.0
2017,19,Y25-29,2.0
2017,19,Y30-34,6.0
2017,19,Y35-39,7.0
2017,19,Y40-44,16.0
2017,19,Y45-49,27.0
2017,19,Y5-9,1.0
2017,19,Y50-54,36.0
2017,19,Y55-59,62.0
2017,19,Y60-64,94.0
2017,19,Y65-69,132.0
2017,19,Y70-74,182.0
2017,19,Y75-79,255.0
2017,19,Y80-84,429.0
2017,19,Y85-89,459.0
2017,19,Y_GE90,438.0
2017,19,Y_LT5,10.0
2017,20,UNK,0.0
2017,20,Y10-14,2.0
2017,20,Y15-19,2.0
2017,20,Y20-24,7.0
2017,20,Y25-29,6.0
2017,20,Y30-34,8.0
2017,20,Y35-39,7.0
2017,20,Y40-44,16.0
2017,20,Y45-49,31.0
2017,20,Y5-9,2.0
2017,20,Y50-54,42.0
2017,20,Y55-59,70.0
2017,20,Y60-64,96.0
2017,20,Y65-69,114.0
2017,20,Y70-74,166.0
2017,20,Y75-79,226.0
2017,20,Y80-84,376.0
2017,20,Y85-89,462.0
2017,20,Y_GE90,390.0
2017,20,Y_LT5,7.0
2017,21,UNK,0.0
2017,21,Y10-14,0.0
2017,21,Y15-19,3.0
2017,21,Y20-24,5.0
2017,21,Y25-29,3.0
2017,21,Y30-34,4.0
2017,21,Y35-39,15.0
2017,21,Y40-44,17.0
2017,21,Y45-49,21.0
2017,21,Y5-9,0.0
2017,21,Y50-54,42.0
2017,21,Y55-59,74.0
2017,21,Y60-64,100.0
2017,21,Y65-69,147.0
2017,21,Y70-74,176.0
2017,21,Y75-79,240.0
2017,21,Y80-84,366.0
2017,21,Y85-89,469.0
2017,21,Y_GE90,324.0
2017,21,Y_LT5,7.0
2017,22,UNK,0.0
2017,22,Y10-14,3.0
2017,22,Y15-19,1.0
2017,22,Y20-24,4.0
2017,22,Y25-29,3.0
2017,22,Y30-34,1.0
2017,22,Y35-39,12.0
2017,22,Y40-44,18.0
2017,22,Y45-49,22.0
2017,22,Y5-9,1.0
2017,22,Y50-54,44.0
2017,22,Y55-59,73.0
2017,22,Y60-64,98.0
2017,22,Y65-69,115.0
2017,22,Y70-74,173.0
2017,22,Y75-79,288.0
2017,22,Y80-84,441.0
2017,22,Y85-89,524.0
2017,22,Y_GE90,383.0
2017,22,Y_LT5,8.0
2017,23,UNK,0.0
2017,23,Y10-14,2.0
2017,23,Y15-19,4.0
2017,23,Y20-24,2.0
2017,23,Y25-29,5.0
2017,23,Y30-34,5.0
2017,23,Y35-39,7.0
2017,23,Y40-44,10.0
2017,23,Y45-49,23.0
2017,23,Y5-9,0.0
2017,23,Y50-54,62.0
2017,23,Y55-59,52.0
2017,23,Y60-64,107.0
2017,23,Y65-69,136.0
2017,23,Y70-74,165.0
2017,23,Y75-79,231.0
2017,23,Y80-84,433.0
2017,23,Y85-89,484.0
2017,23,Y_GE90,383.0
2017,23,Y_LT5,10.0
2017,24,UNK,0.0
2017,24,Y10-14,1.0
2017,24,Y15-19,2.0
2017,24,Y20-24,4.0
2017,24,Y25-29,8.0
2017,24,Y30-34,7.0
2017,24,Y35-39,5.0
2017,24,Y40-44,23.0
2017,24,Y45-49,33.0
2017,24,Y5-9,1.0
2017,24,Y50-54,45.0
2017,24,Y55-59,74.0
2017,24,Y60-64,101.0
2017,24,Y65-69,124.0
2017,24,Y70-74,170.0
2017,24,Y75-79,284.0
2017,24,Y80-84,400.0
2017,24,Y85-89,476.0
2017,24,Y_GE90,374.0
2017,24,Y_LT5,4.0
2017,25,UNK,0.0
2017,25,Y10-14,0.0
2017,25,Y15-19,4.0
2017,25,Y20-24,4.0
2017,25,Y25-29,2.0
2017,25,Y30-34,8.0
2017,25,Y35-39,15.0
2017,25,Y40-44,20.0
2017,25,Y45-49,31.0
2017,25,Y5-9,2.0
2017,25,Y50-54,46.0
2017,25,Y55-59,69.0
2017,25,Y60-64,100.0
2017,25,Y65-69,154.0
2017,25,Y70-74,164.0
2017,25,Y75-79,247.0
2017,25,Y80-84,435.0
2017,25,Y85-89,476.0
2017,25,Y_GE90,385.0
2017,25,Y_LT5,8.0
2017,26,UNK,0.0
2017,26,Y10-14,0.0
2017,26,Y15-19,3.0
2017,26,Y20-24,4.0
2017,26,Y25-29,8.0
2017,26,Y30-34,10.0
2017,26,Y35-39,14.0
2017,26,Y40-44,23.0
2017,26,Y45-49,22.0
2017,26,Y5-9,1.0
2017,26,Y50-54,50.0
2017,26,Y55-59,92.0
2017,26,Y60-64,125.0
2017,26,Y65-69,150.0
2017,26,Y70-74,197.0
2017,26,Y75-79,347.0
2017,26,Y80-84,520.0
2017,26,Y85-89,616.0
2017,26,Y_GE90,541.0
2017,26,Y_LT5,9.0
2017,27,UNK,0.0
2017,27,Y10-14,0.0
2017,27,Y15-19,4.0
2017,27,Y20-24,4.0
2017,27,Y25-29,5.0
2017,27,Y30-34,9.0
2017,27,Y35-39,17.0
2017,27,Y40-44,19.0
2017,27,Y45-49,36.0
2017,27,Y5-9,2.0
2017,27,Y50-54,57.0
2017,27,Y55-59,86.0
2017,27,Y60-64,107.0
2017,27,Y65-69,141.0
2017,27,Y70-74,191.0
2017,27,Y75-79,309.0
2017,27,Y80-84,486.0
2017,27,Y85-89,534.0
2017,27,Y_GE90,529.0
2017,27,Y_LT5,6.0
2017,28,UNK,0.0
2017,28,Y10-14,1.0
2017,28,Y15-19,4.0
2017,28,Y20-24,9.0
2017,28,Y25-29,4.0
2017,28,Y30-34,6.0
2017,28,Y35-39,14.0
2017,28,Y40-44,11.0
2017,28,Y45-49,41.0
2017,28,Y5-9,1.0
2017,28,Y50-54,61.0
2017,28,Y55-59,83.0
2017,28,Y60-64,111.0
2017,28,Y65-69,127.0
2017,28,Y70-74,196.0
2017,28,Y75-79,274.0
2017,28,Y80-84,452.0
2017,28,Y85-89,542.0
2017,28,Y_GE90,477.0
2017,28,Y_LT5,4.0
2017,29,UNK,0.0
2017,29,Y10-14,4.0
2017,29,Y15-19,3.0
2017,29,Y20-24,6.0
2017,29,Y25-29,7.0
2017,29,Y30-34,8.0
2017,29,Y35-39,13.0
2017,29,Y40-44,17.0
2017,29,Y45-49,24.0
2017,29,Y5-9,3.0
2017,29,Y50-54,47.0
2017,29,Y55-59,83.0
2017,29,Y60-64,94.0
2017,29,Y65-69,133.0
2017,29,Y70-74,174.0
2017,29,Y75-79,240.0
2017,29,Y80-84,356.0
2017,29,Y85-89,475.0
2017,29,Y_GE90,392.0
2017,29,Y_LT5,11.0
2017,30,UNK,0.0
2017,30,Y10-14,2.0
2017,30,Y15-19,3.0
2017,30,Y20-24,2.0
2017,30,Y25-29,9.0
2017,30,Y30-34,10.0
2017,30,Y35-39,12.0
2017,30,Y40-44,26.0
2017,30,Y45-49,25.0
2017,30,Y5-9,1.0
2017,30,Y50-54,49.0
2017,30,Y55-59,84.0
2017,30,Y60-64,106.0
2017,30,Y65-69,123.0
2017,30,Y70-74,175.0
2017,30,Y75-79,258.0
2017,30,Y80-84,395.0
2017,30,Y85-89,474.0
2017,30,Y_GE90,385.0
2017,30,Y_LT5,4.0
2017,31,UNK,0.0
2017,31,Y10-14,0.0
2017,31,Y15-19,1.0
2017,31,Y20-24,5.0
2017,31,Y25-29,5.0
2017,31,Y30-34,10.0
2017,31,Y35-39,10.0
2017,31,Y40-44,17.0
2017,31,Y45-49,36.0
2017,31,Y5-9,0.0
2017,31,Y50-54,48.0
2017,31,Y55-59,70.0
2017,31,Y60-64,116.0
2017,31,Y65-69,150.0
2017,31,Y70-74,172.0
2017,31,Y75-79,242.0
2017,31,Y80-84,465.0
2017,31,Y85-89,525.0
2017,31,Y_GE90,432.0
2017,31,Y_LT5,3.0
2017,32,UNK,0.0
2017,32,Y10-14,2.0
2017,32,Y15-19,3.0
2017,32,Y20-24,3.0
2017,32,Y25-29,9.0
2017,32,Y30-34,4.0
2017,32,Y35-39,11.0
2017,32,Y40-44,19.0
2017,32,Y45-49,33.0
2017,32,Y5-9,2.0
2017,32,Y50-54,59.0
2017,32,Y55-59,81.0
2017,32,Y60-64,119.0
2017,32,Y65-69,155.0
2017,32,Y70-74,192.0
2017,32,Y75-79,296.0
2017,32,Y80-84,514.0
2017,32,Y85-89,663.0
2017,32,Y_GE90,558.0
2017,32,Y_LT5,3.0
2017,33,UNK,0.0
2017,33,Y10-14,0.0
2017,33,Y15-19,5.0
2017,33,Y20-24,10.0
2017,33,Y25-29,4.0
2017,33,Y30-34,6.0
2017,33,Y35-39,10.0
2017,33,Y40-44,18.0
2017,33,Y45-49,30.0
2017,33,Y5-9,2.0
2017,33,Y50-54,47.0
2017,33,Y55-59,63.0
2017,33,Y60-64,97.0
2017,33,Y65-69,128.0
2017,33,Y70-74,201.0
2017,33,Y75-79,271.0
2017,33,Y80-84,441.0
2017,33,Y85-89,523.0
2017,33,Y_GE90,424.0
2017,33,Y_LT5,8.0
2017,34,UNK,0.0
2017,34,Y10-14,2.0
2017,34,Y15-19,3.0
2017,34,Y20-24,6.0
2017,34,Y25-29,2.0
2017,34,Y30-34,8.0
2017,34,Y35-39,16.0
2017,34,Y40-44,14.0
2017,34,Y45-49,36.0
2017,34,Y5-9,0.0
2017,34,Y50-54,47.0
2017,34,Y55-59,60.0
2017,34,Y60-64,106.0
2017,34,Y65-69,124.0
2017,34,Y70-74,158.0
2017,34,Y75-79,251.0
2017,34,Y80-84,394.0
2017,34,Y85-89,430.0
2017,34,Y_GE90,391.0
2017,34,Y_LT5,4.0
2017,35,UNK,0.0
2017,35,Y10-14,0.0
2017,35,Y15-19,6.0
2017,35,Y20-24,4.0
2017,35,Y25-29,5.0
2017,35,Y30-34,10.0
2017,35,Y35-39,12.0
2017,35,Y40-44,17.0
2017,35,Y45-49,25.0
2017,35,Y5-9,1.0
2017,35,Y50-54,55.0
2017,35,Y55-59,64.0
2017,35,Y60-64,100.0
2017,35,Y65-69,135.0
2017,35,Y70-74,156.0
2017,35,Y75-79,254.0
