Division_Code,Division_EN,Division_GR,Exports,Imports,Balance
72,Machinery specialized for particular industries,Μηχανήματα ειδικά για ορισμένες βιομηχανίες,6525595.0,30852045.0,-24326450.0
73,Metalworking machinery,Μηχανήματα κατεργασίας μετάλλων,3140602.0,2233145.0,907457.0
74,"General industrial machinery and equipment, n.e.s., and machine parts, n.e.s.","Γενικός βιομηχανικός εξοπλισμός, μηχανήματα και μέρη αυτών, μη κατονομαζόμενα",13945908.0,40815529.0,-26869621.0
75,Office machines and automatic data-processing machines,Μηχανές γραφείου και μηχανές αυτόματης επεξεργασίας στοιχείων,1370851.0,23833931.0,-22463080.0
76,Telecommunications and sound-recording and reproducing apparatus and equipment,Συσκευές και εξοπλισμός τηλεπικοινωνιών και εγγραφής και αναπαραγωγής του ήχου,8504703.0,17213762.0,-8709059.0
77,"Electrical machinery, apparatus and appliances, n.e.s., and electrical parts thereof (including nonelectrical counterparts, n.e.s., of electrical household-type equipment)","Ηλεκτρικά μηχανήματα, συσκευές, υλικά μη κατονομαζόμενα και ηλεκτρικά μέρη αυτών (περιλαμβάνονται τα αντίστοιχα μη ηλεκτρικά είδη, τα μη κατονομαζόμενα του οικιακού εξοπλισμού)",121500815.0,49812776.0,71688039.0
78,Road vehicles (including air-cushion vehicles),Οχήματα για δρόμους,20270282.0,7401917.0,12868365.0
79,Other transport equipment,Λοιπό μεταφορικό υλικό,91245215.0,58989075.0,32256140.0
81,"Prefabricated buildings; sanitary plumbing, heating and lighting fixtures and fittings, n.e.s.","Προκατασκευασμένα κτίρια, συσκευές υγιεινής, θέρμανσης και φωτισμού, μη κατονομαζόμενα",2577361.0,728849.0,1848512.0
82,"Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","Έπιπλα και μέρη αυτών, κρεβάτια, στρώματα, υποστηρίγματα στρωμάτων, μαξιλάρια και παρόμοιος εξοπλισμός επίπλωση",6113062.0,1840551.0,4272511.0
83,"Travel goods, handbags and similar containers","Είδη ταξιδιού, σακίδια χεριού και παρόμοια είδη",1554788.0,503961.0,1050827.0
84,Articles of apparel and clothing accessories,Είδη ενδυμασίας και συμπληρώματα ένδυσης,20391858.0,2273593.0,18118265.0
85,Footwear,Υποδήματα,4693309.0,656649.0,4036660.0
87,"Professional, scientific and controlling instruments and apparatus, n.e.s.","Όργανα και συσκευές επαγγελματικές, επιστημονικές και ελέγχου μ.α.κ.",39827193.0,61173691.0,-21346498.0
88,"Photographic apparatus, equipment and supplies and optical goods, n.e.s.; watches and clocks","Φωτογραφικές συσκευές και εφόδια για τη φωτογράφιση, είδη οπτικής, μη κατονομαζόμενα, ωρολόγια χεριού και τοίχου",1592002.0,1870985.0,-278983.0
89,"Miscellaneous manufactured articles, n.e.s.","Διάφορα βιομηχανικά είδη, μη κατονομαζόμενα",69395935.0,52812020.0,16583915.0
96,"Coin (other than gold coin), not being legal tender",Νομίσματα (εκτός των χρυσών),547.0,2054.0,-1507.0
97,"Gold, non- monetary (excluding gold, ores and concentrates)",Χρυσός μη νομισματικός,2036.0,135867.0,-133831.0
